,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
36,True,True,%,%,North Carolina,North Carolina,1153,1261,10551162,%,10.93,0.9143536875495638,0.9143536875495638,91.44,0.9143536875495638,0.9143536875495638
37,True,True,%,%,Washington,Washington,1082,1180,7738692,%,13.98,0.9169491525423727,0.9169491525423727,91.69,0.9169491525423727,0.9169491525423727
38,True,True,%,%,Oklahoma,Oklahoma,724,787,3986639,%,18.16,0.9199491740787802,0.9199491740787802,91.99,0.9199491740787802,0.9199491740787802
39,True,True,%,%,Virginia,Virginia,1104,1200,8642274,%,12.77,0.92,0.92,92.00,0.92,0.92
40,True,True,%,%,Rhode Island,Rhode Island,92,100,1095610,%,8.40,0.92,0.92,92.00,0.92,0.92
41,True,True,%,%,Arkansas,Arkansas,534,580,3025891,%,17.65,0.9206896551724137,0.9206896551724137,92.07,0.9206896551724137,0.9206896551724137
42,True,True,%,%,Mississippi,Mississippi,503,544,2949965,%,17.05,0.9246323529411765,0.9246323529411765,92.46,0.9246323529411765,0.9246323529411765
43,True,True,%,%,Montana,Montana,161,174,1104271,%,14.58,0.925287356321839,0.925287356321839,92.53,0.925287356321839,0.925287356321839
44,True,True,%,%,Indiana,Indiana,1192,1284,6805985,%,17.51,0.9283489096573208,0.9283489096573208,92.83,0.9283489096573208,0.9283489096573208
45,True,True,%,%,Alaska,Alaska,173,186,732673,%,23.61,0.9301075268817203,0.9301075268817203,93.01,0.9301075268817203,0.9301075268817203
46,True,True,%,%,Delaware,Delaware,160,172,1003384,%,15.95,0.9302325581395349,0.9302325581395349,93.02,0.9302325581395349,0.9302325581395349
47,True,True,%,%,Louisiana,Louisiana,444,477,4624047,%,9.60,0.9308176100628931,0.9308176100628931,93.08,0.9308176100628931,0.9308176100628931
48,True,True,%,%,South Dakota,South Dakota,152,163,895376,%,16.98,0.9325153374233128,0.9325153374233128,93.25,0.9325153374233128,0.9325153374233128
49,True,True,%,%,Wyoming,Wyoming,98,105,578803,%,16.93,0.9333333333333332,0.9333333333333332,93.33,0.9333333333333332,0.9333333333333332
50,True,True,%,%,West Virginia,West Virginia,328,349,1782959,%,18.40,0.9398280802292264,0.9398280802292264,93.98,0.9398280802292264,0.9398280802292264
