,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
12,True,True,%,%,New Hampshire,New Hampshire,289,318,1238184,%,23.34,0.908805031446541,0.908805031446541,90.88,0.908805031446541,0.908805031446541
13,True,True,%,%,Nebraska,Nebraska,358,393,1519341,%,23.56,0.910941475826972,0.910941475826972,91.09,0.910941475826972,0.910941475826972
14,True,True,%,%,New York,New York,1833,2012,10858889,%,16.88,0.9110337972166996,0.9110337972166996,91.10,0.9110337972166996,0.9110337972166996
15,True,True,%,%,Maryland,Maryland,638,700,3020582,%,21.12,0.9114285714285715,0.9114285714285715,91.14,0.9114285714285715,0.9114285714285715
16,True,True,%,%,Michigan,Michigan,1755,1923,7462582,%,23.52,0.9126365054602184,0.9126365054602184,91.26,0.9126365054602184,0.9126365054602184
17,True,True,%,%,Massachusetts,Massachusetts,837,917,4894728,%,17.10,0.9127589967284624,0.9127589967284624,91.28,0.9127589967284624,0.9127589967284624
18,True,True,%,%,Iowa,Iowa,723,792,2685614,%,26.92,0.9128787878787878,0.9128787878787878,91.29,0.9128787878787878,0.9128787878787878
19,True,True,%,%,Texas,Texas,2926,3204,11885058,%,24.62,0.9132334581772784,0.9132334581772784,91.32,0.9132334581772784,0.9132334581772784
20,True,True,%,%,Louisiana,Louisiana,562,615,2676273,%,21.00,0.9138211382113821,0.9138211382113821,91.38,0.9138211382113821,0.9138211382113821
21,True,True,%,%,Wyoming,Wyoming,138,151,482320,%,28.61,0.913907284768212,0.913907284768212,91.39,0.913907284768212,0.913907284768212
22,True,True,%,%,New Mexico,New Mexico,170,186,759740,%,22.38,0.9139784946236559,0.9139784946236559,91.40,0.9139784946236559,0.9139784946236559
23,True,True,%,%,Florida,Florida,2365,2585,11467951,%,20.62,0.9148936170212767,0.9148936170212767,91.49,0.9148936170212767,0.9148936170212767
24,True,True,%,%,Pennsylvania,Pennsylvania,2217,2422,9701126,%,22.85,0.9153592072667217,0.9153592072667217,91.54,0.9153592072667217,0.9153592072667217
25,True,True,%,%,Hawaii,Hawaii,98,107,308195,%,31.80,0.9158878504672897,0.9158878504672897,91.59,0.9158878504672897,0.9158878504672897
26,True,True,%,%,Georgia,Georgia,1427,1557,5510193,%,25.90,0.9165061014771998,0.9165061014771998,91.65,0.9165061014771998,0.9165061014771998
27,True,True,%,%,Illinois,Illinois,1584,1728,7597266,%,20.85,0.9166666666666665,0.9166666666666665,91.67,0.9166666666666665,0.9166666666666665
28,True,True,%,%,North Dakota,North Dakota,143,156,644623,%,22.18,0.9166666666666665,0.9166666666666665,91.67,0.9166666666666665,0.9166666666666665
29,True,True,%,%,North Carolina,North Carolina,1580,1723,6528578,%,24.20,0.9170052234474754,0.9170052234474754,91.70,0.9170052234474754,0.9170052234474754
30,True,True,%,%,Oregon,Oregon,852,929,3148080,%,27.06,0.9171151776103336,0.9171151776103336,91.71,0.9171151776103336,0.9171151776103336
31,True,True,%,%,Idaho,Idaho,388,423,1541463,%,25.17,0.9172576832151301,0.9172576832151301,91.73,0.9172576832151301,0.9172576832151301
32,True,True,%,%,Maine,Maine,345,376,1269535,%,27.18,0.9175531914893617,0.9175531914893617,91.76,0.9175531914893617,0.9175531914893617
33,True,True,%,%,South Carolina,South Carolina,819,889,3290272,%,24.89,0.9212598425196851,0.9212598425196851,92.13,0.9212598425196851,0.9212598425196851
34,True,True,%,%,Missouri,Missouri,1278,1387,4854359,%,26.33,0.9214131218457101,0.9214131218457101,92.14,0.9214131218457101,0.9214131218457101
35,True,True,%,%,Washington,Washington,1329,1442,5111255,%,26.00,0.9216366158113731,0.9216366158113731,92.16,0.9216366158113731,0.9216366158113731
36,True,True,%,%,Oklahoma,Oklahoma,847,918,2544785,%,33.28,0.9226579520697168,0.9226579520697168,92.27,0.9226579520697168,0.9226579520697168
37,True,True,%,%,Kansas,Kansas,563,610,2192217,%,25.68,0.922950819672131,0.922950819672131,92.30,0.922950819672131,0.922950819672131
38,True,True,%,%,Indiana,Indiana,1709,1850,5276416,%,32.39,0.9237837837837838,0.9237837837837838,92.38,0.9237837837837838,0.9237837837837838
39,True,True,%,%,Ohio,Ohio,2593,2805,9149813,%,28.34,0.924420677361854,0.924420677361854,92.44,0.924420677361854,0.924420677361854
40,True,True,%,%,South Dakota,South Dakota,201,217,723678,%,27.77,0.9262672811059908,0.9262672811059908,92.63,0.9262672811059908,0.9262672811059908
41,True,True,%,%,Alaska,Alaska,146,157,434746,%,33.58,0.9299363057324842,0.9299363057324842,92.99,0.9299363057324842,0.9299363057324842
42,True,True,%,%,Alabama,Alabama,919,986,3269726,%,28.11,0.932048681541582,0.932048681541582,93.20,0.932048681541582,0.932048681541582
43,True,True,%,%,Arkansas,Arkansas,818,875,2156694,%,37.93,0.9348571428571428,0.9348571428571428,93.49,0.9348571428571428,0.9348571428571428
44,True,True,%,%,Vermont,Vermont,130,139,595151,%,21.84,0.935251798561151,0.935251798561151,93.53,0.935251798561151,0.935251798561151
45,True,True,%,%,West Virginia,West Virginia,558,596,1632071,%,34.19,0.9362416107382551,0.9362416107382551,93.62,0.9362416107382551,0.9362416107382551
46,True,True,%,%,Kentucky,Kentucky,1236,1320,3765843,%,32.82,0.9363636363636363,0.9363636363636363,93.64,0.9363636363636363,0.9363636363636363
47,True,True,%,%,Tennessee,Tennessee,1561,1667,5097174,%,30.62,0.9364127174565087,0.9364127174565087,93.64,0.9364127174565087,0.9364127174565087
48,True,True,%,%,Mississippi,Mississippi,755,803,1652517,%,45.69,0.9402241594022416,0.9402241594022416,94.02,0.9402241594022416,0.9402241594022416
49,True,True,%,%,Montana,Montana,254,269,943656,%,26.92,0.9442379182156134,0.9442379182156134,94.42,0.9442379182156134,0.9442379182156134
50,True,True,%,%,Rhode Island,Rhode Island,132,138,771405,%,17.11,0.9565217391304349,0.9565217391304349,95.65,0.9565217391304349,0.9565217391304349
