,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
28,%,%,True,True,Iowa,Iowa,540,2685614,673,%,2685614,80.23774145616642,80.24,80.23774145616642,80.23774145616642,80.24
29,%,%,True,True,Washington,Washington,1229,5111255,1531,%,5111255,80.27433050293925,80.27,80.27433050293925,80.27433050293925,80.27
30,%,%,True,True,Michigan,Michigan,1580,7462582,1967,%,7462582,80.32536858159634,80.33,80.32536858159634,80.32536858159634,80.33
31,%,%,True,True,Ohio,Ohio,1971,9149813,2452,%,9149813,80.38336052202284,80.38,80.38336052202284,80.38336052202284,80.38
32,%,%,True,True,Wisconsin,Wisconsin,948,4727246,1178,%,4727246,80.4753820033956,80.48,80.4753820033956,80.4753820033956,80.48
33,%,%,True,True,Oklahoma,Oklahoma,668,2544785,830,%,2544785,80.48192771084337,80.48,80.48192771084337,80.48192771084337,80.48
34,%,%,True,True,North Carolina,North Carolina,1308,6528578,1621,%,6528578,80.69093152375078,80.69,80.69093152375078,80.69093152375078,80.69
35,%,%,True,True,Tennessee,Tennessee,1259,5097174,1558,%,5097174,80.80872913992297,80.81,80.80872913992297,80.80872913992297,80.81
36,%,%,True,True,Oregon,Oregon,796,3148080,982,%,3148080,81.05906313645622,81.06,81.05906313645622,81.05906313645622,81.06
37,%,%,True,True,Utah,Utah,619,2577888,763,%,2577888,81.12712975098296,81.13,81.12712975098296,81.12712975098296,81.13
38,%,%,True,True,South Dakota,South Dakota,130,723678,160,%,723678,81.25,81.25,81.25,81.25,81.25
39,%,%,True,True,South Carolina,South Carolina,685,3290272,843,%,3290272,81.25741399762752,81.26,81.25741399762752,81.25741399762752,81.26
40,%,%,True,True,Missouri,Missouri,1076,4854359,1324,%,4854359,81.2688821752266,81.27,81.2688821752266,81.2688821752266,81.27
41,%,%,True,True,Indiana,Indiana,1326,5276416,1631,%,5276416,81.29981606376457,81.30,81.29981606376457,81.29981606376457,81.30
42,%,%,True,True,Arkansas,Arkansas,632,2156694,775,%,2156694,81.54838709677419,81.55,81.54838709677419,81.54838709677419,81.55
43,%,%,True,True,Vermont,Vermont,124,595151,152,%,595151,81.57894736842105,81.58,81.57894736842105,81.57894736842105,81.58
44,%,%,True,True,Maine,Maine,325,1269535,398,%,1269535,81.65829145728644,81.66,81.65829145728644,81.65829145728644,81.66
45,%,%,True,True,New Hampshire,New Hampshire,293,1238184,358,%,1238184,81.84357541899442,81.84,81.84357541899442,81.84357541899442,81.84
46,%,%,True,True,Texas,Texas,2666,11885058,3255,%,11885058,81.9047619047619,81.90,81.9047619047619,81.9047619047619,81.90
47,%,%,True,True,Idaho,Idaho,343,1541463,418,%,1541463,82.05741626794259,82.06,82.05741626794259,82.05741626794259,82.06
48,%,%,True,True,Louisiana,Louisiana,531,2676273,639,%,2676273,83.09859154929578,83.10,83.09859154929578,83.09859154929578,83.10
49,%,%,True,True,West Virginia,West Virginia,435,1632071,518,%,1632071,83.97683397683397,83.98,83.97683397683397,83.97683397683397,83.98
50,%,%,True,True,Mississippi,Mississippi,386,1652517,455,%,1652517,84.83516483516483,84.84,84.83516483516483,84.83516483516483,84.84
