,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
19,%,%,True,True,Idaho,Idaho,7,14597,9,%,14597,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
20,%,%,True,True,Hawaii,Hawaii,7,27691,9,%,27691,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
21,%,%,True,True,Arkansas,Arkansas,39,466227,50,%,466227,78,78.00,78,78,78.00
22,%,%,True,True,Pennsylvania,Pennsylvania,222,1416684,284,%,1416684,78.16901408450704,78.17,78.16901408450704,78.16901408450704,78.17
23,%,%,True,True,Kansas,Kansas,29,168790,37,%,168790,78.37837837837837,78.38,78.37837837837837,78.37837837837837,78.38
24,%,%,True,True,Texas,Texas,520,3630643,663,%,3630643,78.43137254901961,78.43,78.43137254901961,78.43137254901961,78.43
25,%,%,True,True,New Jersey,New Jersey,165,1205848,210,%,1205848,78.57142857142857,78.57,78.57142857142857,78.57142857142857,78.57
26,%,%,True,True,Oklahoma,Oklahoma,52,296154,66,%,296154,78.78787878787878,78.79,78.78787878787878,78.78787878787878,78.79
27,%,%,True,True,North Carolina,North Carolina,246,2248971,312,%,2248971,78.84615384615384,78.85,78.84615384615384,78.84615384615384,78.85
28,%,%,True,True,Virginia,Virginia,261,1657724,330,%,1657724,79.0909090909091,79.09,79.0909090909091,79.0909090909091,79.09
29,%,%,True,True,Michigan,Michigan,223,1383769,280,%,1383769,79.64285714285714,79.64,79.64285714285714,79.64285714285714,79.64
30,%,%,True,True,Georgia,Georgia,487,3451256,605,%,3451256,80.49586776859505,80.50,80.49586776859505,80.49586776859505,80.50
31,%,%,True,True,Massachusetts,Massachusetts,85,522609,105,%,522609,80.95238095238095,80.95,80.95238095238095,80.95238095238095,80.95
32,%,%,True,True,Tennessee,Tennessee,138,1158262,169,%,1158262,81.65680473372781,81.66,81.65680473372781,81.65680473372781,81.66
33,%,%,True,True,Missouri,Missouri,94,711459,115,%,711459,81.73913043478261,81.74,81.73913043478261,81.73913043478261,81.74
34,%,%,True,True,South Carolina,South Carolina,153,1352562,186,%,1352562,82.25806451612904,82.26,82.25806451612904,82.25806451612904,82.26
35,%,%,True,True,Nevada,Nevada,56,301273,68,%,301273,82.35294117647058,82.35,82.35294117647058,82.35294117647058,82.35
36,%,%,True,True,Wisconsin,Wisconsin,57,378263,69,%,378263,82.6086956521739,82.61,82.6086956521739,82.6086956521739,82.61
37,%,%,True,True,Mississippi,Mississippi,112,1107951,134,%,1107951,83.5820895522388,83.58,83.5820895522388,83.5820895522388,83.58
38,%,%,True,True,Washington,Washington,83,316727,99,%,316727,83.83838383838383,83.84,83.83838383838383,83.83838383838383,83.84
39,%,%,True,True,Oregon,Oregon,21,84565,25,%,84565,84,84.00,84,84,84.00
40,%,%,True,True,Louisiana,Louisiana,171,1499002,203,%,1499002,84.23645320197043,84.24,84.23645320197043,84.23645320197043,84.24
41,%,%,True,True,Illinois,Illinois,240,1791229,283,%,1791229,84.80565371024736,84.81,84.80565371024736,84.80565371024736,84.81
42,%,%,True,True,Kentucky,Kentucky,53,377275,61,%,377275,86.88524590163934,86.89,86.88524590163934,86.88524590163934,86.89
43,%,%,True,True,Utah,Utah,25,39687,28,%,39687,89.28571428571429,89.29,89.28571428571429,89.28571428571429,89.29
44,%,%,True,True,West Virginia,West Virginia,17,64063,19,%,64063,89.47368421052632,89.47,89.47368421052632,89.47368421052632,89.47
45,%,%,True,True,New Mexico,New Mexico,10,41152,11,%,41152,90.9090909090909,90.91,90.9090909090909,90.9090909090909,90.91
