,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
28,%,%,True,True,Texas,Texas,635,473467,736,%,473467,86.27717391304348,86.28,86.27717391304348,86.27717391304348,86.28
29,%,%,True,True,Kentucky,Kentucky,90,90573,104,%,90573,86.53846153846155,86.54,86.53846153846155,86.53846153846155,86.54
30,%,%,True,True,New York,New York,329,378698,380,%,378698,86.57894736842105,86.58,86.57894736842105,86.57894736842105,86.58
31,%,%,True,True,Oklahoma,Oklahoma,149,235733,172,%,235733,86.62790697674419,86.63,86.62790697674419,86.62790697674419,86.63
32,%,%,True,True,Mississippi,Mississippi,41,37834,47,%,37834,87.2340425531915,87.23,87.2340425531915,87.2340425531915,87.23
33,%,%,True,True,Florida,Florida,458,390375,524,%,390375,87.40458015267176,87.40,87.40458015267176,87.40458015267176,87.40
34,%,%,True,True,Wyoming,Wyoming,21,11050,24,%,11050,87.5,87.50,87.5,87.5,87.50
35,%,%,True,True,Utah,Utah,70,76033,80,%,76033,87.5,87.50,87.5,87.5,87.50
36,%,%,True,True,Arkansas,Arkansas,64,63545,73,%,63545,87.67123287671232,87.67,87.67123287671232,87.67123287671232,87.67
37,%,%,True,True,New Jersey,New Jersey,153,152237,174,%,152237,87.93103448275862,87.93,87.93103448275862,87.93103448275862,87.93
38,%,%,True,True,Ohio,Ohio,278,274463,313,%,274463,88.81789137380191,88.82,88.81789137380191,88.81789137380191,88.82
39,%,%,True,True,New Mexico,New Mexico,57,33832,64,%,33832,89.0625,89.06,89.0625,89.0625,89.06
40,%,%,True,True,North Carolina,North Carolina,202,225732,226,%,225732,89.38053097345133,89.38,89.38053097345133,89.38053097345133,89.38
41,%,%,True,True,Wisconsin,Wisconsin,112,109888,125,%,109888,89.60000000000001,89.60,89.60000000000001,89.60000000000001,89.60
42,%,%,True,True,Pennsylvania,Pennsylvania,223,238808,248,%,238808,89.91935483870968,89.92,89.91935483870968,89.91935483870968,89.92
43,%,%,True,True,Iowa,Iowa,59,59427,65,%,59427,90.76923076923077,90.77,90.76923076923077,90.76923076923077,90.77
44,%,%,True,True,Kansas,Kansas,72,81605,79,%,81605,91.13924050632912,91.14,91.13924050632912,91.13924050632912,91.14
45,%,%,True,True,Idaho,Idaho,45,41056,49,%,41056,91.83673469387756,91.84,91.83673469387756,91.83673469387756,91.84
46,%,%,True,True,Louisiana,Louisiana,84,74216,91,%,74216,92.3076923076923,92.31,92.3076923076923,92.3076923076923,92.31
47,%,%,True,True,Vermont,Vermont,12,12316,13,%,12316,92.3076923076923,92.31,92.3076923076923,92.3076923076923,92.31
48,%,%,True,True,North Dakota,North Dakota,14,16837,15,%,16837,93.33333333333333,93.33,93.33333333333333,93.33333333333333,93.33
49,%,%,True,True,Connecticut,Connecticut,71,68017,76,%,68017,93.42105263157895,93.42,93.42105263157895,93.42105263157895,93.42
50,%,%,True,True,District of Columbia,District of Columbia,9,16480,9,%,16480,100,100.00,100,100,100.00
