,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
11,%,%,True,True,Maryland,Maryland,292,1862521,398,%,1862521,73.36683417085426,73.37,73.36683417085426,73.36683417085426,73.37
12,%,%,True,True,Delaware,Delaware,50,223935,68,%,223935,73.52941176470588,73.53,73.52941176470588,73.52941176470588,73.53
13,%,%,True,True,New Jersey,New Jersey,171,1205848,232,%,1205848,73.70689655172413,73.71,73.70689655172413,73.70689655172413,73.71
14,%,%,True,True,New York,New York,462,2857575,625,%,2857575,73.92,73.92,73.92,73.92,73.92
15,%,%,True,True,Virginia,Virginia,301,1657724,403,%,1657724,74.68982630272953,74.69,74.68982630272953,74.68982630272953,74.69
16,%,%,True,True,Michigan,Michigan,227,1383769,303,%,1383769,74.91749174917491,74.92,74.91749174917491,74.91749174917491,74.92
17,%,%,True,True,Minnesota,Minnesota,71,409602,94,%,409602,75.53191489361703,75.53,75.53191489361703,75.53191489361703,75.53
18,%,%,True,True,Alabama,Alabama,185,1336172,244,%,1336172,75.81967213114754,75.82,75.81967213114754,75.81967213114754,75.82
19,%,%,True,True,Kansas,Kansas,35,168790,46,%,168790,76.08695652173914,76.09,76.08695652173914,76.08695652173914,76.09
20,%,%,True,True,Georgia,Georgia,549,3451256,720,%,3451256,76.25,76.25,76.25,76.25,76.25
21,%,%,True,True,Oregon,Oregon,26,84565,34,%,84565,76.47058823529412,76.47,76.47058823529412,76.47058823529412,76.47
22,%,%,True,True,Pennsylvania,Pennsylvania,272,1416684,355,%,1416684,76.61971830985915,76.62,76.61971830985915,76.61971830985915,76.62
23,%,%,True,True,Indiana,Indiana,133,667291,173,%,667291,76.878612716763,76.88,76.878612716763,76.878612716763,76.88
24,%,%,True,True,Arkansas,Arkansas,80,466227,104,%,466227,76.92307692307693,76.92,76.92307692307693,76.92307692307693,76.92
25,%,%,True,True,Florida,Florida,518,3386309,671,%,3386309,77.19821162444114,77.20,77.19821162444114,77.19821162444114,77.20
26,%,%,True,True,South Carolina,South Carolina,208,1352562,268,%,1352562,77.61194029850746,77.61,77.61194029850746,77.61194029850746,77.61
27,%,%,True,True,Hawaii,Hawaii,7,27691,9,%,27691,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
28,%,%,True,True,Louisiana,Louisiana,189,1499002,242,%,1499002,78.099173553719,78.10,78.099173553719,78.099173553719,78.10
29,%,%,True,True,Nevada,Nevada,76,301273,97,%,301273,78.35051546391753,78.35,78.35051546391753,78.35051546391753,78.35
30,%,%,True,True,Illinois,Illinois,293,1791229,373,%,1791229,78.55227882037534,78.55,78.55227882037534,78.55227882037534,78.55
31,%,%,True,True,Missouri,Missouri,136,711459,173,%,711459,78.61271676300578,78.61,78.61271676300578,78.61271676300578,78.61
32,%,%,True,True,Colorado,Colorado,89,237929,112,%,237929,79.46428571428571,79.46,79.46428571428571,79.46428571428571,79.46
33,%,%,True,True,Texas,Texas,678,3630643,852,%,3630643,79.5774647887324,79.58,79.5774647887324,79.5774647887324,79.58
34,%,%,True,True,New Mexico,New Mexico,12,41152,15,%,41152,80,80.00,80,80,80.00
35,%,%,True,True,Arizona,Arizona,119,339424,148,%,339424,80.4054054054054,80.41,80.4054054054054,80.4054054054054,80.41
36,%,%,True,True,Washington,Washington,88,316727,109,%,316727,80.73394495412845,80.73,80.73394495412845,80.73394495412845,80.73
37,%,%,True,True,Ohio,Ohio,311,1510741,385,%,1510741,80.77922077922078,80.78,80.77922077922078,80.77922077922078,80.78
38,%,%,True,True,Tennessee,Tennessee,179,1158262,216,%,1158262,82.87037037037037,82.87,82.87037037037037,82.87037037037037,82.87
39,%,%,True,True,Montana,Montana,5,6138,6,%,6138,83.33333333333334,83.33,83.33333333333334,83.33333333333334,83.33
40,%,%,True,True,Wisconsin,Wisconsin,73,378263,87,%,378263,83.9080459770115,83.91,83.9080459770115,83.9080459770115,83.91
41,%,%,True,True,Iowa,Iowa,44,131303,52,%,131303,84.61538461538461,84.62,84.61538461538461,84.61538461538461,84.62
42,%,%,True,True,Maine,Maine,12,23559,14,%,23559,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
43,%,%,True,True,Nebraska,Nebraska,26,97729,30,%,97729,86.66666666666667,86.67,86.66666666666667,86.66666666666667,86.67
44,%,%,True,True,Alaska,Alaska,14,23681,16,%,23681,87.5,87.50,87.5,87.5,87.50
45,%,%,True,True,Idaho,Idaho,9,14597,10,%,14597,90,90.00,90,90,90.00
46,%,%,True,True,West Virginia,West Virginia,18,64063,19,%,64063,94.73684210526315,94.74,94.73684210526315,94.73684210526315,94.74
47,%,%,True,True,Rhode Island,Rhode Island,19,68125,20,%,68125,95,95.00,95,95,95.00
