,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
27,%,%,True,True,Nevada,Nevada,54,292101,73,%,292101,73.97260273972603,73.97,73.97260273972603,73.97260273972603,73.97
28,%,%,True,True,Tennessee,Tennessee,20,139839,27,%,139839,74.07407407407408,74.07,74.07407407407408,74.07407407407408,74.07
29,%,%,True,True,Georgia,Georgia,69,490433,93,%,490433,74.19354838709677,74.19,74.19354838709677,74.19354838709677,74.19
30,%,%,True,True,Oregon,Oregon,34,221414,45,%,221414,75.55555555555556,75.56,75.55555555555556,75.55555555555556,75.56
31,%,%,True,True,Hawaii,Hawaii,106,651433,139,%,651433,76.2589928057554,76.26,76.2589928057554,76.2589928057554,76.26
32,%,%,True,True,Oklahoma,Oklahoma,29,102892,38,%,102892,76.31578947368422,76.32,76.31578947368422,76.31578947368422,76.32
33,%,%,True,True,North Carolina,North Carolina,42,353832,55,%,353832,76.36363636363637,76.36,76.36363636363637,76.36363636363637,76.36
34,%,%,True,True,Florida,Florida,146,650132,189,%,650132,77.24867724867724,77.25,77.24867724867724,77.24867724867724,77.25
35,%,%,True,True,Kentucky,Kentucky,17,78406,22,%,78406,77.27272727272727,77.27,77.27272727272727,77.27272727272727,77.27
36,%,%,True,True,Maryland,Maryland,59,421227,76,%,421227,77.63157894736842,77.63,77.63157894736842,77.63157894736842,77.63
37,%,%,True,True,Nebraska,Nebraska,7,54128,9,%,54128,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
38,%,%,True,True,Ohio,Ohio,60,313413,77,%,313413,77.92207792207793,77.92,77.92207792207793,77.92207792207793,77.92
39,%,%,True,True,Colorado,Colorado,69,206559,88,%,206559,78.4090909090909,78.41,78.4090909090909,78.4090909090909,78.41
40,%,%,True,True,Missouri,Missouri,20,144420,25,%,144420,80,80.00,80,80,80.00
41,%,%,True,True,Arizona,Arizona,79,270631,97,%,270631,81.44329896907216,81.44,81.44329896907216,81.44329896907216,81.44
42,%,%,True,True,Michigan,Michigan,62,341843,76,%,341843,81.57894736842105,81.58,81.57894736842105,81.57894736842105,81.58
43,%,%,True,True,Alaska,Alaska,29,58213,35,%,58213,82.85714285714286,82.86,82.85714285714286,82.85714285714286,82.86
44,%,%,True,True,Vermont,Vermont,10,12952,10,%,12952,100,100.00,100,100,100.00
45,%,%,True,True,South Dakota,South Dakota,5,15358,5,%,15358,100,100.00,100,100,100.00
46,%,%,True,True,Rhode Island,Rhode Island,8,39360,8,%,39360,100,100.00,100,100,100.00
