,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
35,%,%,True,True,Washington,Washington,1929,7738692,2385,%,7738692,80.88050314465409,80.88,80.88050314465409,80.88050314465409,80.88
36,%,%,True,True,Arkansas,Arkansas,810,3025891,1001,%,3025891,80.91908091908093,80.92,80.91908091908093,80.91908091908093,80.92
37,%,%,True,True,North Carolina,North Carolina,2023,10551162,2494,%,10551162,81.11467522052928,81.11,81.11467522052928,81.11467522052928,81.11
38,%,%,True,True,Tennessee,Tennessee,1655,6975218,2036,%,6975218,81.28683693516699,81.29,81.28683693516699,81.28683693516699,81.29
39,%,%,True,True,Missouri,Missouri,1406,6168187,1729,%,6168187,81.31868131868131,81.32,81.31868131868131,81.31868131868131,81.32
40,%,%,True,True,Vermont,Vermont,148,645570,182,%,645570,81.31868131868131,81.32,81.31868131868131,81.31868131868131,81.32
41,%,%,True,True,Oregon,Oregon,1169,4246155,1429,%,4246155,81.80545836249125,81.81,81.80545836249125,81.80545836249125,81.81
42,%,%,True,True,Texas,Texas,5976,29527941,7302,%,29527941,81.84059161873459,81.84,81.84059161873459,81.84059161873459,81.84
43,%,%,True,True,South Carolina,South Carolina,1032,5190705,1259,%,5190705,81.96981731532964,81.97,81.96981731532964,81.96981731532964,81.97
44,%,%,True,True,Utah,Utah,833,3337975,1016,%,3337975,81.98818897637796,81.99,81.98818897637796,81.98818897637796,81.99
45,%,%,True,True,Maine,Maine,404,1372247,492,%,1372247,82.11382113821138,82.11,82.11382113821138,82.11382113821138,82.11
46,%,%,True,True,Idaho,Idaho,462,1900923,559,%,1900923,82.64758497316636,82.65,82.64758497316636,82.64758497316636,82.65
47,%,%,True,True,New Hampshire,New Hampshire,359,1388992,434,%,1388992,82.7188940092166,82.72,82.7188940092166,82.7188940092166,82.72
48,%,%,True,True,Louisiana,Louisiana,859,4624047,1032,%,4624047,83.23643410852713,83.24,83.23643410852713,83.23643410852713,83.24
49,%,%,True,True,Mississippi,Mississippi,558,2949965,665,%,2949965,83.90977443609022,83.91,83.90977443609022,83.90977443609022,83.91
50,%,%,True,True,West Virginia,West Virginia,533,1782959,630,%,1782959,84.60317460317461,84.60,84.60317460317461,84.60317460317461,84.60
