,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
32,%,%,True,True,Utah,Utah,37,119717,49,%,119717,75.51020408163265,75.51,75.51020408163265,75.51020408163265,75.51
33,%,%,True,True,Arkansas,Arkansas,31,64245,41,%,64245,75.60975609756098,75.61,75.60975609756098,75.60975609756098,75.61
34,%,%,True,True,Georgia,Georgia,85,490433,111,%,490433,76.57657657657657,76.58,76.57657657657657,76.57657657657657,76.58
35,%,%,True,True,Rhode Island,Rhode Island,10,39360,13,%,39360,76.92307692307693,76.92,76.92307692307693,76.92307692307693,76.92
36,%,%,True,True,Maryland,Maryland,54,421227,70,%,421227,77.14285714285715,77.14,77.14285714285715,77.14285714285715,77.14
37,%,%,True,True,Idaho,Idaho,21,31829,27,%,31829,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
38,%,%,True,True,Indiana,Indiana,105,183573,135,%,183573,77.77777777777779,77.78,77.77777777777779,77.77777777777779,77.78
39,%,%,True,True,Louisiana,Louisiana,23,85860,29,%,85860,79.3103448275862,79.31,79.3103448275862,79.3103448275862,79.31
40,%,%,True,True,Ohio,Ohio,45,313413,56,%,313413,80.35714285714286,80.36,80.35714285714286,80.35714285714286,80.36
41,%,%,True,True,Oregon,Oregon,35,221414,43,%,221414,81.3953488372093,81.40,81.3953488372093,81.3953488372093,81.40
42,%,%,True,True,Minnesota,Minnesota,64,305845,74,%,305845,86.48648648648648,86.49,86.48648648648648,86.48648648648648,86.49
43,%,%,True,True,Iowa,Iowa,34,91780,39,%,91780,87.17948717948718,87.18,87.17948717948718,87.17948717948718,87.18
44,%,%,True,True,Wyoming,Wyoming,7,6184,8,%,6184,87.5,87.50,87.5,87.5,87.50
45,%,%,True,True,Oklahoma,Oklahoma,32,102892,36,%,102892,88.88888888888889,88.89,88.88888888888889,88.88888888888889,88.89
46,%,%,True,True,Tennessee,Tennessee,38,139839,41,%,139839,92.6829268292683,92.68,92.6829268292683,92.6829268292683,92.68
