,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Possible Risk for Psychosis)-alias,SUM(Total Population)-alias,SUM(Total Psychosis Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
20,%,%,True,True,Mississippi,Mississippi,12,14992,14,%,14992,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
21,%,%,True,True,North Dakota,North Dakota,24,40207,28,%,40207,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
22,%,%,True,True,Connecticut,Connecticut,12,8111,14,%,8111,85.71428571428571,85.71,85.71428571428571,85.71428571428571,85.71
23,%,%,True,True,Missouri,Missouri,37,27135,43,%,27135,86.04651162790698,86.05,86.04651162790698,86.04651162790698,86.05
24,%,%,True,True,Wisconsin,Wisconsin,37,52520,43,%,52520,86.04651162790698,86.05,86.04651162790698,86.04651162790698,86.05
25,%,%,True,True,Ohio,Ohio,44,22944,51,%,22944,86.27450980392157,86.27,86.27450980392157,86.27450980392157,86.27
26,%,%,True,True,Maryland,Maryland,19,14865,22,%,14865,86.36363636363636,86.36,86.36363636363636,86.36363636363636,86.36
27,%,%,True,True,Alabama,Alabama,32,28165,37,%,28165,86.48648648648648,86.49,86.48648648648648,86.48648648648648,86.49
28,%,%,True,True,Michigan,Michigan,65,57651,75,%,57651,86.66666666666667,86.67,86.66666666666667,86.66666666666667,86.67
29,%,%,True,True,New Mexico,New Mexico,37,186151,42,%,186151,88.09523809523809,88.10,88.09523809523809,88.09523809523809,88.10
30,%,%,True,True,Oregon,Oregon,45,46873,51,%,46873,88.23529411764706,88.24,88.23529411764706,88.23529411764706,88.24
31,%,%,True,True,Nevada,Nevada,23,26502,26,%,26502,88.46153846153845,88.46,88.46153846153845,88.46153846153845,88.46
32,%,%,True,True,Pennsylvania,Pennsylvania,31,19021,35,%,19021,88.57142857142857,88.57,88.57142857142857,88.57142857142857,88.57
33,%,%,True,True,New Jersey,New Jersey,8,14320,9,%,14320,88.88888888888889,88.89,88.88888888888889,88.88888888888889,88.89
34,%,%,True,True,Colorado,Colorado,46,37197,51,%,37197,90.19607843137256,90.20,90.19607843137256,90.19607843137256,90.20
35,%,%,True,True,Nebraska,Nebraska,10,16418,11,%,16418,90.9090909090909,90.91,90.9090909090909,90.9090909090909,90.91
36,%,%,True,True,Indiana,Indiana,47,15815,51,%,15815,92.15686274509804,92.16,92.15686274509804,92.15686274509804,92.16
37,%,%,True,True,Kansas,Kansas,37,23301,40,%,23301,92.5,92.50,92.5,92.5,92.50
38,%,%,True,True,Virginia,Virginia,17,23140,18,%,23140,94.44444444444444,94.44,94.44444444444444,94.44444444444444,94.44
39,%,%,True,True,Kentucky,Kentucky,18,9313,19,%,9313,94.73684210526315,94.74,94.73684210526315,94.73684210526315,94.74
40,%,%,True,True,Utah,Utah,23,31014,24,%,31014,95.83333333333334,95.83,95.83333333333334,95.83333333333334,95.83
41,%,%,True,True,Iowa,Iowa,25,9836,26,%,9836,96.15384615384616,96.15,96.15384615384616,96.15384615384616,96.15
42,%,%,True,True,Illinois,Illinois,27,19819,28,%,19819,96.42857142857143,96.43,96.42857142857143,96.42857142857143,96.43
43,%,%,True,True,West Virginia,West Virginia,11,3860,11,%,3860,100,100.00,100,100,100.00
44,%,%,True,True,Louisiana,Louisiana,25,30358,25,%,30358,100,100.00,100,100,100.00
