,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
29,%,%,True,True,North Dakota,North Dakota,354,1047,%,774948,33.810888252149,33.81,33.810888252149,33.810888252149,33.81
30,%,%,True,True,Idaho,Idaho,988,2919,%,1900923,33.84720794792737,33.85,33.84720794792737,33.84720794792737,33.85
31,%,%,True,True,South Dakota,South Dakota,422,1246,%,895376,33.86837881219903,33.87,33.86837881219903,33.86837881219903,33.87
32,%,%,True,True,Iowa,Iowa,1533,4525,%,3193079,33.87845303867403,33.88,33.87845303867403,33.87845303867403,33.88
33,%,%,True,True,Indiana,Indiana,4164,12282,%,6805985,33.90327308255984,33.90,33.90327308255984,33.90327308255984,33.90
34,%,%,True,True,Arizona,Arizona,3927,11580,%,7276316,33.91191709844559,33.91,33.91191709844559,33.91191709844559,33.91
35,%,%,True,True,Georgia,Georgia,4848,14279,%,10799566,33.951957419987394,33.95,33.951957419987394,33.951957419987394,33.95
36,%,%,True,True,Florida,Florida,8671,25419,%,21781128,34.11227821708171,34.11,34.11227821708171,34.11227821708171,34.11
37,%,%,True,True,Maine,Maine,708,2066,%,1372247,34.269119070667955,34.27,34.269119070667955,34.269119070667955,34.27
38,%,%,True,True,Texas,Texas,13261,38591,%,29527941,34.36293436293436,34.36,34.36293436293436,34.36293436293436,34.36
39,%,%,True,True,Montana,Montana,514,1494,%,1104271,34.404283801874165,34.40,34.404283801874165,34.404283801874165,34.40
40,%,%,True,True,Alabama,Alabama,2782,7918,%,5039877,35.13513513513514,35.14,35.13513513513514,35.13513513513514,35.14
41,%,%,True,True,Nevada,Nevada,1532,4354,%,3143991,35.186035829122645,35.19,35.186035829122645,35.186035829122645,35.19
42,%,%,True,True,South Carolina,South Carolina,2226,6317,%,5190705,35.23824600284946,35.24,35.23824600284946,35.23824600284946,35.24
43,%,%,True,True,Louisiana,Louisiana,1629,4563,%,4624047,35.700197238658774,35.70,35.700197238658774,35.700197238658774,35.70
44,%,%,True,True,Kentucky,Kentucky,2208,6178,%,4509394,35.73972159274847,35.74,35.73972159274847,35.73972159274847,35.74
45,%,%,True,True,Oklahoma,Oklahoma,2037,5666,%,3986639,35.951288386869045,35.95,35.951288386869045,35.951288386869045,35.95
46,%,%,True,True,Mississippi,Mississippi,1344,3736,%,2949965,35.974304068522486,35.97,35.974304068522486,35.974304068522486,35.97
47,%,%,True,True,New Mexico,New Mexico,885,2456,%,2115877,36.034201954397396,36.03,36.034201954397396,36.034201954397396,36.03
48,%,%,True,True,Tennessee,Tennessee,3470,9553,%,6975218,36.323667957709624,36.32,36.323667957709624,36.323667957709624,36.32
49,%,%,True,True,Arkansas,Arkansas,1634,4480,%,3025891,36.473214285714285,36.47,36.473214285714285,36.473214285714285,36.47
50,%,%,True,True,West Virginia,West Virginia,944,2492,%,1782959,37.881219903691814,37.88,37.881219903691814,37.881219903691814,37.88
