,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
22,%,%,True,True,Virginia,Virginia,2290,7216,%,5213717,31.7350332594235,31.74,31.7350332594235,31.7350332594235,31.74
23,%,%,True,True,Michigan,Michigan,3203,10089,%,7462582,31.747447715333532,31.75,31.747447715333532,31.747447715333532,31.75
24,%,%,True,True,Pennsylvania,Pennsylvania,3952,12447,%,9701126,31.750622639993576,31.75,31.750622639993576,31.750622639993576,31.75
25,%,%,True,True,Texas,Texas,5244,16373,%,11885058,32.02833933915593,32.03,32.02833933915593,32.02833933915593,32.03
26,%,%,True,True,Florida,Florida,4202,12987,%,11467951,32.355432355432356,32.36,32.355432355432356,32.355432355432356,32.36
27,%,%,True,True,Tennessee,Tennessee,2487,7655,%,5097174,32.48856956237753,32.49,32.48856956237753,32.48856956237753,32.49
28,%,%,True,True,Georgia,Georgia,2450,7527,%,5510193,32.54948850803773,32.55,32.54948850803773,32.54948850803773,32.55
29,%,%,True,True,Washington,Washington,2261,6920,%,5111255,32.67341040462428,32.67,32.67341040462428,32.67341040462428,32.67
30,%,%,True,True,New Mexico,New Mexico,296,905,%,759740,32.707182320441994,32.71,32.707182320441994,32.707182320441994,32.71
31,%,%,True,True,Vermont,Vermont,244,741,%,595151,32.928475033738195,32.93,32.928475033738195,32.928475033738195,32.93
32,%,%,True,True,Utah,Utah,1551,4703,%,2577888,32.97894960663406,32.98,32.97894960663406,32.97894960663406,32.98
33,%,%,True,True,Kentucky,Kentucky,1744,5280,%,3765843,33.03030303030303,33.03,33.03030303030303,33.03030303030303,33.03
34,%,%,True,True,South Carolina,South Carolina,1472,4444,%,3290272,33.12331233123312,33.12,33.12331233123312,33.12331233123312,33.12
35,%,%,True,True,Colorado,Colorado,2032,6134,%,3893018,33.12683403977829,33.13,33.12683403977829,33.12683403977829,33.13
36,%,%,True,True,Montana,Montana,403,1214,%,943656,33.196046128500825,33.20,33.196046128500825,33.196046128500825,33.20
37,%,%,True,True,Oklahoma,Oklahoma,1235,3701,%,2544785,33.36935963253175,33.37,33.36935963253175,33.36935963253175,33.37
38,%,%,True,True,Arizona,Arizona,1776,5318,%,3872615,33.39601353892441,33.40,33.39601353892441,33.39601353892441,33.40
39,%,%,True,True,Maine,Maine,570,1705,%,1269535,33.43108504398827,33.43,33.43108504398827,33.43108504398827,33.43
40,%,%,True,True,Nevada,Nevada,584,1745,%,1464563,33.46704871060172,33.47,33.46704871060172,33.46704871060172,33.47
41,%,%,True,True,Wyoming,Wyoming,236,704,%,482320,33.52272727272727,33.52,33.52272727272727,33.52272727272727,33.52
42,%,%,True,True,Oregon,Oregon,1468,4337,%,3148080,33.84828222273461,33.85,33.84828222273461,33.84828222273461,33.85
43,%,%,True,True,Ohio,Ohio,4381,12811,%,9149813,34.19717430333307,34.20,34.19717430333307,34.19717430333307,34.20
44,%,%,True,True,South Dakota,South Dakota,329,960,%,723678,34.270833333333336,34.27,34.270833333333336,34.270833333333336,34.27
45,%,%,True,True,Alabama,Alabama,1606,4626,%,3269726,34.71681798530047,34.72,34.71681798530047,34.71681798530047,34.72
46,%,%,True,True,Kansas,Kansas,1083,3111,%,2192217,34.81195756991321,34.81,34.81195756991321,34.81195756991321,34.81
47,%,%,True,True,Arkansas,Arkansas,1097,3131,%,2156694,35.036729479399554,35.04,35.036729479399554,35.036729479399554,35.04
48,%,%,True,True,Alaska,Alaska,311,885,%,434746,35.14124293785311,35.14,35.14124293785311,35.14124293785311,35.14
49,%,%,True,True,West Virginia,West Virginia,801,2239,%,1632071,35.77489950870925,35.77,35.77489950870925,35.77489950870925,35.77
50,%,%,True,True,Idaho,Idaho,842,2312,%,1541463,36.418685121107266,36.42,36.418685121107266,36.418685121107266,36.42
