,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Suicide)-alias,SUM(Total Suicide Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
26,%,%,True,True,Kentucky,Kentucky,1551,4790,%,3765843,32.379958246346554,32.38,32.379958246346554,32.379958246346554,32.38
27,%,%,True,True,Michigan,Michigan,2871,8859,%,7462582,32.40772096173383,32.41,32.40772096173383,32.40772096173383,32.41
28,%,%,True,True,North Dakota,North Dakota,246,758,%,644623,32.45382585751979,32.45,32.45382585751979,32.45382585751979,32.45
29,%,%,True,True,Utah,Utah,1349,4144,%,2577888,32.553088803088805,32.55,32.553088803088805,32.553088803088805,32.55
30,%,%,True,True,New Hampshire,New Hampshire,466,1431,%,1238184,32.56464011180992,32.56,32.56464011180992,32.56464011180992,32.56
31,%,%,True,True,Washington,Washington,2094,6411,%,5111255,32.662611137108094,32.66,32.662611137108094,32.662611137108094,32.66
32,%,%,True,True,Missouri,Missouri,1922,5825,%,4854359,32.99570815450644,33.00,32.99570815450644,32.99570815450644,33.00
33,%,%,True,True,Tennessee,Tennessee,2309,6981,%,5097174,33.07549061739006,33.08,33.07549061739006,33.07549061739006,33.08
34,%,%,True,True,Hawaii,Hawaii,187,565,%,308195,33.097345132743364,33.10,33.097345132743364,33.097345132743364,33.10
35,%,%,True,True,South Dakota,South Dakota,281,845,%,723678,33.25443786982248,33.25,33.25443786982248,33.25443786982248,33.25
36,%,%,True,True,Louisiana,Louisiana,861,2584,%,2676273,33.32043343653251,33.32,33.32043343653251,33.32043343653251,33.32
37,%,%,True,True,Iowa,Iowa,1156,3465,%,2685614,33.36219336219336,33.36,33.36219336219336,33.36219336219336,33.36
38,%,%,True,True,Georgia,Georgia,2307,6911,%,5510193,33.381565620026045,33.38,33.381565620026045,33.381565620026045,33.38
39,%,%,True,True,Oklahoma,Oklahoma,1150,3430,%,2544785,33.52769679300292,33.53,33.52769679300292,33.52769679300292,33.53
40,%,%,True,True,Idaho,Idaho,704,2097,%,1541463,33.57176919408679,33.57,33.57176919408679,33.57176919408679,33.57
41,%,%,True,True,Nevada,Nevada,606,1802,%,1464563,33.62930077691454,33.63,33.62930077691454,33.62930077691454,33.63
42,%,%,True,True,South Carolina,South Carolina,1322,3904,%,3290272,33.86270491803279,33.86,33.86270491803279,33.86270491803279,33.86
43,%,%,True,True,Arizona,Arizona,1809,5309,%,3872615,34.07421359954794,34.07,34.07421359954794,34.07421359954794,34.07
44,%,%,True,True,Arkansas,Arkansas,1002,2934,%,2156694,34.151329243353786,34.15,34.151329243353786,34.151329243353786,34.15
45,%,%,True,True,Alabama,Alabama,1619,4729,%,3269726,34.2355677733136,34.24,34.2355677733136,34.2355677733136,34.24
46,%,%,True,True,Ohio,Ohio,4054,11784,%,9149813,34.40257976917855,34.40,34.40257976917855,34.40257976917855,34.40
47,%,%,True,True,Alaska,Alaska,349,1014,%,434746,34.418145956607496,34.42,34.418145956607496,34.418145956607496,34.42
48,%,%,True,True,Montana,Montana,379,1099,%,943656,34.48589626933576,34.49,34.48589626933576,34.48589626933576,34.49
49,%,%,True,True,New Mexico,New Mexico,325,939,%,759740,34.611288604898824,34.61,34.611288604898824,34.611288604898824,34.61
50,%,%,True,True,West Virginia,West Virginia,782,2065,%,1632071,37.86924939467312,37.87,37.86924939467312,37.86924939467312,37.87
