id,state,county,population
46007,South Dakota,Bennett County,3430.0
46009,South Dakota,Bon Homme County,6914.0
46011,South Dakota,Brookings County,35115.0
46013,South Dakota,Brown County,38988.0
46015,South Dakota,Brule County,5233.0
46017,South Dakota,Buffalo County,2005.0
46019,South Dakota,Butte County,10295.0
46021,South Dakota,Campbell County,1458.0
46023,South Dakota,Charles Mix County,9324.0
46025,South Dakota,Clark County,3715.0
46027,South Dakota,Clay County,14076.0
46029,South Dakota,Codington County,28133.0
46031,South Dakota,Corson County,4106.0
46033,South Dakota,Custer County,8826.0
46035,South Dakota,Davison County,19890.0
46037,South Dakota,Day County,5452.0
46039,South Dakota,Deuel County,4309.0
46041,South Dakota,Dewey County,5841.0
46043,South Dakota,Douglas County,2913.0
46045,South Dakota,Edmunds County,3876.0
46047,South Dakota,Fall River County,6721.0
46049,South Dakota,Faulk County,2315.0
46051,South Dakota,Grant County,7125.0
46053,South Dakota,Gregory County,4193.0
46055,South Dakota,Haakon County,1935.0
46057,South Dakota,Hamlin County,6104.0
46059,South Dakota,Hand County,3064.0
46061,South Dakota,Hanson County,3423.0
46063,South Dakota,Harding County,1178.0
46065,South Dakota,Hughes County,17560.0
46067,South Dakota,Hutchinson County,7308.0
46069,South Dakota,Hyde County,1446.0
46071,South Dakota,Jackson County,3296.0
46073,South Dakota,Jerauld County,2009.0
46075,South Dakota,Jones County,873.0
46077,South Dakota,Kingsbury County,4936.0
46079,South Dakota,Lake County,12747.0
46081,South Dakota,Lawrence County,25806.0
46083,South Dakota,Lincoln County,58887.0
46085,South Dakota,Lyman County,3831.0
46087,South Dakota,McCook County,5543.0
46089,South Dakota,McPherson County,2316.0
46091,South Dakota,Marshall County,4881.0
46093,South Dakota,Meade County,28149.0
46095,South Dakota,Mellette County,2065.0
46097,South Dakota,Miner County,2213.0
46099,South Dakota,Minnehaha County,191682.0
46101,South Dakota,Moody County,6508.0
46102,South Dakota,Oglala Lakota County,14277.0
46103,South Dakota,Pennington County,112504.0
46105,South Dakota,Perkins County,2996.0
46107,South Dakota,Potter County,2311.0
46109,South Dakota,Roberts County,10310.0
46111,South Dakota,Sanborn County,2372.0
46115,South Dakota,Spink County,6438.0
46117,South Dakota,Stanley County,3058.0
46119,South Dakota,Sully County,1278.0
46121,South Dakota,Todd County,10308.0
46123,South Dakota,Tripp County,5448.0
46125,South Dakota,Turner County,8325.0
46127,South Dakota,Union County,15659.0
46129,South Dakota,Walworth County,5431.0
46135,South Dakota,Yankton County,22746.0
46137,South Dakota,Ziebach County,2767.0
47001,Tennessee,Anderson County,76513.0
47003,Tennessee,Bedford County,48937.0
47005,Tennessee,Benton County,16133.0
47007,Tennessee,Bledsoe County,14961.0
47009,Tennessee,Blount County,131641.0
47011,Tennessee,Bradley County,106924.0
47013,Tennessee,Campbell County,39818.0
47015,Tennessee,Cannon County,14374.0
47017,Tennessee,Carroll County,27841.0
47019,Tennessee,Carter County,56452.0
47021,Tennessee,Cheatham County,40539.0
47023,Tennessee,Chester County,17260.0
47025,Tennessee,Claiborne County,31827.0
47027,Tennessee,Clay County,7640.0
47029,Tennessee,Cocke County,35797.0
47031,Tennessee,Coffee County,56024.0
47033,Tennessee,Crockett County,14310.0
47035,Tennessee,Cumberland County,60016.0
47037,Tennessee,Davidson County,690540.0
47039,Tennessee,Decatur County,11663.0
47041,Tennessee,DeKalb County,20104.0
47043,Tennessee,Dickson County,53289.0
47045,Tennessee,Dyer County,37201.0
47047,Tennessee,Fayette County,40612.0
47049,Tennessee,Fentress County,18405.0
47051,Tennessee,Franklin County,41999.0
47053,Tennessee,Gibson County,49193.0
47055,Tennessee,Giles County,29403.0
47057,Tennessee,Grainger County,23268.0
47059,Tennessee,Greene County,69077.0
47061,Tennessee,Grundy County,13371.0
47063,Tennessee,Hamblen County,64479.0
47065,Tennessee,Hamilton County,364718.0
47067,Tennessee,Hancock County,6568.0
47069,Tennessee,Hardeman County,25247.0
47071,Tennessee,Hardin County,25665.0
47073,Tennessee,Hawkins County,56735.0
47075,Tennessee,Haywood County,17391.0
47077,Tennessee,Henderson County,27956.0
47079,Tennessee,Henry County,32251.0
47081,Tennessee,Hickman County,25017.0
47083,Tennessee,Houston County,8201.0
47085,Tennessee,Humphreys County,18528.0
47087,Tennessee,Jackson County,11767.0
47089,Tennessee,Jefferson County,54162.0
47091,Tennessee,Johnson County,17755.0
47093,Tennessee,Knox County,466184.0
47095,Tennessee,Lake County,7273.0
47097,Tennessee,Lauderdale County,25689.0
47099,Tennessee,Lawrence County,43780.0
47101,Tennessee,Lewis County,12131.0
47103,Tennessee,Lincoln County,34158.0
47105,Tennessee,Loudon County,53169.0
47107,Tennessee,McMinn County,53392.0
47109,Tennessee,McNairy County,25814.0
47111,Tennessee,Macon County,24208.0
47113,Tennessee,Madison County,97838.0
47115,Tennessee,Marion County,28639.0
47117,Tennessee,Marshall County,33708.0
47119,Tennessee,Maury County,94615.0
47121,Tennessee,Meigs County,12237.0
47123,Tennessee,Monroe County,46413.0
47125,Tennessee,Montgomery County,204992.0
47127,Tennessee,Moore County,6396.0
47129,Tennessee,Morgan County,21538.0
47131,Tennessee,Obion County,30343.0
47133,Tennessee,Overton County,22171.0
47135,Tennessee,Perry County,8020.0
47137,Tennessee,Pickett County,5068.0
47139,Tennessee,Polk County,16807.0
47141,Tennessee,Putnam County,78542.0
47143,Tennessee,Rhea County,32964.0
47145,Tennessee,Roane County,53331.0
47147,Tennessee,Robertson County,70982.0
47149,Tennessee,Rutherford County,324139.0
47151,Tennessee,Scott County,22020.0
47153,Tennessee,Sequatchie County,14936.0
47155,Tennessee,Sevier County,98007.0
47157,Tennessee,Shelby County,936611.0
47159,Tennessee,Smith County,19926.0
47161,Tennessee,Stewart County,13553.0
47163,Tennessee,Sullivan County,157707.0
47165,Tennessee,Sumner County,187680.0
47167,Tennessee,Tipton County,61562.0
47169,Tennessee,Trousdale County,10910.0
47171,Tennessee,Unicoi County,17821.0
47173,Tennessee,Union County,19678.0
47175,Tennessee,Van Buren County,5813.0
47177,Tennessee,Warren County,40971.0
47179,Tennessee,Washington County,128874.0
47181,Tennessee,Wayne County,16638.0
47183,Tennessee,Weakley County,33377.0
47185,Tennessee,White County,27087.0
47187,Tennessee,Williamson County,232380.0
47189,Tennessee,Wilson County,140604.0
48001,Texas,Anderson County,57917.0
48003,Texas,Andrews County,18227.0
48005,Texas,Angelina County,87119.0
48007,Texas,Aransas County,24220.0
48009,Texas,Archer County,8754.0
48011,Texas,Armstrong County,1950.0
48013,Texas,Atascosa County,50194.0
48015,Texas,Austin County,29892.0
48017,Texas,Bailey County,6916.0
48019,Texas,Bandera County,22770.0
48021,Texas,Bastrop County,86839.0
48023,Texas,Baylor County,3560.0
48025,Texas,Bee County,32609.0
48027,Texas,Bell County,355700.0
48029,Texas,Bexar County,1978826.0
48031,Texas,Blanco County,11733.0
48033,Texas,Borden County,653.0
48035,Texas,Bosque County,18428.0
48037,Texas,Bowie County,93622.0
48039,Texas,Brazoria County,368062.0
48041,Texas,Brazos County,226370.0
48043,Texas,Brewster County,9231.0
48045,Texas,Briscoe County,1348.0
48047,Texas,Brooks County,7100.0
48049,Texas,Brown County,37805.0
48051,Texas,Burleson County,18237.0
48053,Texas,Burnet County,47548.0
48055,Texas,Caldwell County,42817.0
48057,Texas,Calhoun County,21470.0
48059,Texas,Callahan County,13959.0
48061,Texas,Cameron County,422135.0
48063,Texas,Camp County,12938.0
48065,Texas,Carson County,5957.0
48067,Texas,Cass County,30002.0
48069,Texas,Castro County,7561.0
48071,Texas,Chambers County,42571.0
48073,Texas,Cherokee County,52341.0
48075,Texas,Childress County,7219.0
48077,Texas,Clay County,10444.0
48079,Texas,Cochran County,2860.0
48081,Texas,Coke County,3298.0
48083,Texas,Coleman County,8281.0
48085,Texas,Collin County,1006038.0
48087,Texas,Collingsworth County,2939.0
48089,Texas,Colorado County,21357.0
48091,Texas,Comal County,148921.0
48093,Texas,Comanche County,13597.0
48095,Texas,Concho County,3018.0
48097,Texas,Cooke County,40428.0
48099,Texas,Coryell County,75576.0
48101,Texas,Cottle County,1624.0
48103,Texas,Crane County,4739.0
48105,Texas,Crockett County,3393.0
48107,Texas,Crosby County,5753.0
48109,Texas,Culberson County,2183.0
48111,Texas,Dallam County,7272.0
48113,Texas,Dallas County,2622634.0
48115,Texas,Dawson County,12849.0
48117,Texas,Deaf Smith County,18617.0
48119,Texas,Delta County,5277.0
48121,Texas,Denton County,861690.0
48123,Texas,DeWitt County,20217.0
48125,Texas,Dickens County,2182.0
48127,Texas,Dimmit County,10232.0
48129,Texas,Donley County,3317.0
48131,Texas,Duval County,11194.0
48133,Texas,Eastland County,18289.0
48135,Texas,Ector County,162067.0
48137,Texas,Edwards County,1944.0
48139,Texas,Ellis County,179484.0
48141,Texas,El Paso County,836915.0
48143,Texas,Erath County,42226.0
48145,Texas,Falls County,17281.0
48147,Texas,Fannin County,35046.0
48149,Texas,Fayette County,25247.0
48151,Texas,Fisher County,3827.0
48153,Texas,Floyd County,5782.0
48155,Texas,Foard County,1207.0
48157,Texas,Fort Bend County,790892.0
48159,Texas,Franklin County,10767.0
48161,Texas,Freestone County,19744.0
48163,Texas,Frio County,20013.0
48165,Texas,Gaines County,21077.0
48167,Texas,Galveston County,337600.0
48169,Texas,Garza County,6028.0
48171,Texas,Gillespie County,26668.0
48173,Texas,Glasscock County,1447.0
48175,Texas,Goliad County,7578.0
48177,Texas,Gonzales County,20828.0
48179,Texas,Gray County,22063.0
48181,Texas,Grayson County,133527.0
48183,Texas,Gregg County,123633.0
48185,Texas,Grimes County,28447.0
48187,Texas,Guadalupe County,163030.0
48189,Texas,Hale County,33463.0
48191,Texas,Hall County,3025.0
48193,Texas,Hamilton County,8434.0
48195,Texas,Hansford County,5431.0
48197,Texas,Hardeman County,3958.0
48199,Texas,Hardin County,57356.0
48201,Texas,Harris County,4680609.0
48203,Texas,Harrison County,66547.0
48205,Texas,Hartley County,5588.0
48207,Texas,Haskell County,5711.0
48209,Texas,Hays County,222827.0
48211,Texas,Hemphill County,3901.0
48213,Texas,Henderson County,81969.0
48215,Texas,Hidalgo County,861137.0
48217,Texas,Hill County,36109.0
48219,Texas,Hockley County,22986.0
48221,Texas,Hood County,60025.0
48223,Texas,Hopkins County,36708.0
48225,Texas,Houston County,22942.0
48227,Texas,Howard County,36213.0
48229,Texas,Hudspeth County,4687.0
48231,Texas,Hunt County,96202.0
48233,Texas,Hutchinson County,21105.0
48235,Texas,Irion County,1553.0
48237,Texas,Jack County,8888.0
48239,Texas,Jackson County,14822.0
48241,Texas,Jasper County,35562.0
48243,Texas,Jeff Davis County,2245.0
48245,Texas,Jefferson County,253136.0
48247,Texas,Jim Hogg County,5187.0
48249,Texas,Jim Wells County,40796.0
48251,Texas,Johnson County,171359.0
48253,Texas,Jones County,19874.0
48255,Texas,Karnes County,15547.0
48257,Texas,Kaufman County,129792.0
48259,Texas,Kendall County,45491.0
48261,Texas,Kenedy County,391.0
48263,Texas,Kent County,704.0
48265,Texas,Kerr County,52195.0
48267,Texas,Kimble County,4375.0
48269,Texas,King County,279.0
48271,Texas,Kinney County,3674.0
48273,Texas,Kleberg County,30725.0
48275,Texas,Knox County,3679.0
48277,Texas,Lamar County,49705.0
48279,Texas,Lamb County,13018.0
48281,Texas,Lampasas County,21152.0
48283,Texas,La Salle County,7551.0
48285,Texas,Lavaca County,20072.0
48287,Texas,Lee County,17174.0
48289,Texas,Leon County,17325.0
48291,Texas,Liberty County,86173.0
48293,Texas,Limestone County,23364.0
48295,Texas,Lipscomb County,3301.0
48297,Texas,Live Oak County,12175.0
48299,Texas,Llano County,21452.0
48301,Texas,Loving County,117.0
48303,Texas,Lubbock County,308392.0
48305,Texas,Lynn County,5886.0
48307,Texas,McCulloch County,7970.0
48309,Texas,McLennan County,254045.0
48311,Texas,McMullen County,724.0
48313,Texas,Madison County,14329.0
48315,Texas,Marion County,9987.0
48317,Texas,Martin County,5676.0
48319,Texas,Mason County,4248.0
48321,Texas,Matagorda County,36791.0
48323,Texas,Maverick County,58098.0
48325,Texas,Medina County,50869.0
48327,Texas,Menard County,2108.0
48329,Texas,Midland County,171238.0
48331,Texas,Milam County,24797.0
48333,Texas,Mills County,4877.0
48335,Texas,Mitchell County,8256.0
48337,Texas,Montague County,19640.0
48339,Texas,Montgomery County,590188.0
48341,Texas,Moore County,21169.0
48343,Texas,Morris County,12357.0
48345,Texas,Motley County,1362.0
48347,Texas,Nacogdoches County,65080.0
48349,Texas,Navarro County,49475.0
48351,Texas,Newton County,13788.0
48353,Texas,Nolan County,14901.0
48355,Texas,Nueces County,362151.0
48357,Texas,Ochiltree County,9907.0
48359,Texas,Oldham County,2110.0
48361,Texas,Orange County,83776.0
48363,Texas,Palo Pinto County,28792.0
48365,Texas,Panola County,23186.0
48367,Texas,Parker County,138447.0
48369,Texas,Parmer County,9639.0
48371,Texas,Pecos County,15725.0
48373,Texas,Polk County,50155.0
48375,Texas,Potter County,118323.0
48377,Texas,Presidio County,6808.0
48379,Texas,Rains County,12001.0
48381,Texas,Randall County,136005.0
48383,Texas,Reagan County,3766.0
48385,Texas,Real County,3429.0
48387,Texas,Red River County,12115.0
48389,Texas,Reeves County,15546.0
48391,Texas,Refugio County,7015.0
48393,Texas,Roberts County,784.0
48395,Texas,Robertson County,17094.0
48397,Texas,Rockwall County,101175.0
48399,Texas,Runnels County,10280.0
48401,Texas,Rusk County,53988.0
48403,Texas,Sabine County,10470.0
48405,Texas,San Augustine County,8260.0
48407,Texas,San Jacinto County,28574.0
48409,Texas,San Patricio County,66969.0
48411,Texas,San Saba County,6004.0
48413,Texas,Schleicher County,2898.0
48415,Texas,Scurry County,16918.0
48417,Texas,Shackelford County,3291.0
48419,Texas,Shelby County,25263.0
48421,Texas,Sherman County,3046.0
48423,Texas,Smith County,230184.0
48425,Texas,Somervell County,8958.0
48427,Texas,Starr County,64032.0
48429,Texas,Stephens County,9358.0
48431,Texas,Sterling County,1274.0
48433,Texas,Stonewall County,1412.0
48435,Texas,Sutton County,3793.0
48437,Texas,Swisher County,7403.0
48439,Texas,Tarrant County,2077153.0
48441,Texas,Taylor County,137521.0
48443,Texas,Terrell County,903.0
48445,Texas,Terry County,12408.0
48447,Texas,Throckmorton County,1500.0
48449,Texas,Titus County,32709.0
48451,Texas,Tom Green County,118645.0
48453,Texas,Travis County,1250884.0
48455,Texas,Trinity County,14689.0
48457,Texas,Tyler County,21524.0
48459,Texas,Upshur County,41386.0
48461,Texas,Upton County,3651.0
48463,Texas,Uvalde County,26899.0
48465,Texas,Val Verde County,49018.0
48467,Texas,Van Zandt County,55970.0
48469,Texas,Victoria County,92044.0
48471,Texas,Walker County,72295.0
48473,Texas,Waller County,53626.0
48475,Texas,Ward County,11745.0
48477,Texas,Washington County,35275.0
48479,Texas,Webb County,274847.0
48481,Texas,Wharton County,41672.0
48483,Texas,Wheeler County,5187.0
48485,Texas,Wichita County,132154.0
48487,Texas,Wilbarger County,12717.0
48489,Texas,Willacy County,21419.0
48491,Texas,Williamson County,570437.0
48493,Texas,Wilson County,50110.0
48495,Texas,Winkler County,7822.0
48497,Texas,Wise County,67884.0
48499,Texas,Wood County,45054.0
48501,Texas,Yoakum County,8612.0
48503,Texas,Young County,17961.0
48505,Texas,Zapata County,14243.0
48507,Texas,Zavala County,11930.0
49001,Utah,Beaver County,6594.0
49003,Utah,Box Elder County,54953.0
49005,Utah,Cache County,126336.0
49007,Utah,Carbon County,20401.0
49009,Utah,Daggett County,590.0
49011,Utah,Davis County,350761.0
49013,Utah,Duchesne County,19950.0
49015,Utah,Emery County,10099.0
49017,Utah,Garfield County,5000.0
49019,Utah,Grand County,9698.0
49021,Utah,Iron County,53148.0
49023,Utah,Juab County,11623.0
49025,Utah,Kane County,7658.0
49027,Utah,Millard County,12963.0
49029,Utah,Morgan County,11950.0
49031,Utah,Piute County,1870.0
49033,Utah,Rich County,2415.0
49035,Utah,Salt Lake County,1146215.0
49037,Utah,San Juan County,15295.0
49039,Utah,Sanpete County,30421.0
49041,Utah,Sevier County,21475.0
49043,Utah,Summit County,41680.0
49045,Utah,Tooele County,69740.0
49047,Utah,Uintah County,35736.0
49049,Utah,Utah County,621506.0
49051,Utah,Wasatch County,33053.0
49053,Utah,Washington County,172127.0
49055,Utah,Wayne County,2698.0
49057,Utah,Weber County,255284.0
50001,Vermont,Addison County,36947.0
50003,Vermont,Bennington County,35649.0
50005,Vermont,Caledonia County,30027.0
50007,Vermont,Chittenden County,163414.0
50009,Vermont,Essex County,6179.0
50011,Vermont,Franklin County,49275.0
50013,Vermont,Grand Isle County,7075.0
50015,Vermont,Lamoille County,25376.0
50017,Vermont,Orange County,28873.0
50019,Vermont,Orleans County,26843.0
50021,Vermont,Rutland County,58527.0
50023,Vermont,Washington County,58336.0
50025,Vermont,Windham County,42628.0
50027,Vermont,Windsor County,55191.0
51001,Virginia,Accomack County,32560.0
51003,Virginia,Albemarle County,108819.0
51005,Virginia,Alleghany County,15030.0
51007,Virginia,Amelia County,12970.0
51009,Virginia,Amherst County,31782.0
51011,Virginia,Appomattox County,15814.0
51013,Virginia,Arlington County,236434.0
51015,Virginia,Augusta County,75754.0
51017,Virginia,Bath County,4248.0
51019,Virginia,Bedford County,78965.0
51021,Virginia,Bland County,6334.0
51023,Virginia,Botetourt County,33440.0
51025,Virginia,Brunswick County,16336.0
51027,Virginia,Buchanan County,21374.0
51029,Virginia,Buckingham County,17087.0
51031,Virginia,Campbell County,55406.0
51033,Virginia,Caroline County,30581.0
51035,Virginia,Carroll County,29911.0
51036,Virginia,Charles City County,6965.0
51037,Virginia,Charlotte County,11953.0
51041,Virginia,Chesterfield County,348500.0
51043,Virginia,Clarke County,14498.0
51045,Virginia,Craig County,5103.0
51047,Virginia,Culpeper County,51935.0
51049,Virginia,Cumberland County,9869.0
51051,Virginia,Dickenson County,14524.0
51053,Virginia,Dinwiddie County,28686.0
51057,Virginia,Essex County,10960.0
51059,Virginia,Fairfax County,1149439.0
51061,Virginia,Fauquier County,70353.0
51063,Virginia,Floyd County,15766.0
51065,Virginia,Fluvanna County,26873.0
51067,Virginia,Franklin County,56231.0
51069,Virginia,Frederick County,88054.0
51071,Virginia,Giles County,16760.0
51073,Virginia,Gloucester County,37362.0
51075,Virginia,Goochland County,23472.0
51077,Virginia,Grayson County,15651.0
51079,Virginia,Greene County,19734.0
51081,Virginia,Greensville County,11403.0
51083,Virginia,Halifax County,34295.0
51085,Virginia,Hanover County,106538.0
51087,Virginia,Henrico County,330076.0
51089,Virginia,Henry County,51032.0
51091,Virginia,Highland County,2202.0
51093,Virginia,Isle of Wight County,37107.0
51095,Virginia,James City County,76032.0
51097,Virginia,King and Queen County,7011.0
51099,Virginia,King George County,26679.0
51101,Virginia,King William County,16985.0
51103,Virginia,Lancaster County,10686.0
51105,Virginia,Lee County,23723.0
51107,Virginia,Loudoun County,405312.0
51109,Virginia,Louisa County,36654.0
51111,Virginia,Lunenburg County,12294.0
51113,Virginia,Madison County,13208.0
51115,Virginia,Mathews County,8760.0
51117,Virginia,Mecklenburg County,30726.0
51119,Virginia,Middlesex County,10642.0
51121,Virginia,Montgomery County,98495.0
51125,Virginia,Nelson County,14812.0
51127,Virginia,New Kent County,22310.0
51131,Virginia,Northampton County,11826.0
51133,Virginia,Northumberland County,12151.0
51135,Virginia,Nottoway County,15338.0
51137,Virginia,Orange County,36501.0
51139,Virginia,Page County,23862.0
51141,Virginia,Patrick County,17660.0
51143,Virginia,Pittsylvania County,60867.0
51145,Virginia,Powhatan County,29253.0
51147,Virginia,Prince Edward County,22892.0
51149,Virginia,Prince George County,38292.0
51153,Virginia,Prince William County,466834.0
51155,Virginia,Pulaski County,34113.0
51157,Virginia,Rappahannock County,7360.0
51159,Virginia,Richmond County,8951.0
51161,Virginia,Roanoke County,94103.0
51163,Virginia,Rockbridge County,22728.0
51165,Virginia,Rockingham County,81138.0
51167,Virginia,Russell County,26937.0
51169,Virginia,Scott County,21761.0
51171,Virginia,Shenandoah County,43441.0
51173,Virginia,Smyth County,30539.0
51175,Virginia,Southampton County,17829.0
51177,Virginia,Spotsylvania County,134683.0
51179,Virginia,Stafford County,150185.0
51181,Virginia,Surry County,6459.0
51183,Virginia,Sussex County,11202.0
51185,Virginia,Tazewell County,41201.0
51187,Virginia,Warren County,39888.0
51191,Virginia,Washington County,54005.0
51193,Virginia,Westmoreland County,17873.0
51195,Virginia,Wise County,38032.0
51197,Virginia,Wythe County,28725.0
51199,Virginia,York County,68389.0
51510,Virginia,Alexandria city,158309.0
51520,Virginia,Bristol city,17059.0
51530,Virginia,Buena Vista city,6477.0
51540,Virginia,Charlottesville city,47217.0
51550,Virginia,Chesapeake city,242647.0
51570,Virginia,Colonial Heights city,17283.0
51580,Virginia,Covington city,5653.0
51590,Virginia,Danville city,40668.0
51595,Virginia,Emporia city,5408.0
51600,Virginia,Fairfax city,23312.0
51610,Virginia,Falls Church city,14309.0
51620,Virginia,Franklin city,8015.0
51630,Virginia,Fredericksburg city,29059.0
51640,Virginia,Galax city,6402.0
51650,Virginia,Hampton city,135169.0
51660,Virginia,Harrisonburg city,53558.0
51670,Virginia,Hopewell city,22500.0
51678,Virginia,Lexington city,7205.0
51680,Virginia,Lynchburg city,80970.0
51683,Virginia,Manassas city,41038.0
51685,Virginia,Manassas Park city,17548.0
51690,Virginia,Martinsville city,12646.0
51700,Virginia,Newport News city,179582.0
51710,Virginia,Norfolk city,244300.0
51720,Virginia,Norton city,3969.0
51730,Virginia,Petersburg city,30791.0
51735,Virginia,Poquoson city,12121.0
51740,Virginia,Portsmouth city,94961.0
51750,Virginia,Radford city,17833.0
51760,Virginia,Richmond city,229233.0
51770,Virginia,Roanoke city,99122.0
51775,Virginia,Salem city,25290.0
51790,Virginia,Staunton city,24660.0
51800,Virginia,Suffolk city,91383.0
51810,Virginia,Virginia Beach city,450882.0
51820,Virginia,Waynesboro city,22300.0
51830,Virginia,Williamsburg city,15034.0
51840,Virginia,Winchester city,27912.0
53001,Washington,Adams County,19702.0
53003,Washington,Asotin County,22636.0
53005,Washington,Benton County,200715.0
53007,Washington,Chelan County,76653.0
53009,Washington,Clallam County,76482.0
53011,Washington,Clark County,481950.0
53013,Washington,Columbia County,4024.0
53015,Washington,Cowlitz County,108399.0
53017,Washington,Douglas County,42520.0
53019,Washington,Ferry County,7643.0
53021,Washington,Franklin County,93681.0
53023,Washington,Garfield County,2258.0
53025,Washington,Grant County,96648.0
53027,Washington,Grays Harbor County,73769.0
53029,Washington,Island County,84187.0
53031,Washington,Jefferson County,31825.0
53033,Washington,King County,2225064.0
53035,Washington,Kitsap County,268945.0
53037,Washington,Kittitas County,47097.0
53039,Washington,Klickitat County,22055.0
53041,Washington,Lewis County,79430.0
53043,Washington,Lincoln County,10732.0
53045,Washington,Mason County,65326.0
53047,Washington,Okanogan County,42080.0
53049,Washington,Pacific County,22121.0
53051,Washington,Pend Oreille County,13588.0
53053,Washington,Pierce County,891862.0
53055,Washington,San Juan County,16953.0
53057,Washington,Skagit County,127442.0
53059,Washington,Skamania County,11906.0
53061,Washington,Snohomish County,811572.0
53063,Washington,Spokane County,513402.0
53065,Washington,Stevens County,45233.0
53067,Washington,Thurston County,284698.0
53069,Washington,Wahkiakum County,4318.0
53071,Washington,Walla Walla County,60785.0
53073,Washington,Whatcom County,224538.0
53075,Washington,Whitman County,49577.0
53077,Washington,Yakima County,250649.0
54001,West Virginia,Barbour County,16543.0
54003,West Virginia,Berkeley County,117615.0
54005,West Virginia,Boone County,21897.0
54007,West Virginia,Braxton County,14032.0
54009,West Virginia,Brooke County,22162.0
54011,West Virginia,Cabell County,93328.0
54013,West Virginia,Calhoun County,7185.0
54015,West Virginia,Clay County,8599.0
54017,West Virginia,Doddridge County,8499.0
54019,West Virginia,Fayette County,43087.0
54021,West Virginia,Gilmer County,7970.0
54023,West Virginia,Grant County,11565.0
54025,West Virginia,Greenbrier County,34893.0
54027,West Virginia,Hampshire County,23304.0
54029,West Virginia,Hancock County,29118.0
54031,West Virginia,Hardy County,13789.0
54033,West Virginia,Harrison County,67620.0
54035,West Virginia,Jackson County,28793.0
54037,West Virginia,Jefferson County,56922.0
54039,West Virginia,Kanawha County,181014.0
54041,West Virginia,Lewis County,16024.0
54043,West Virginia,Lincoln County,20617.0
54045,West Virginia,Logan County,32593.0
54047,West Virginia,McDowell County,18083.0
54049,West Virginia,Marion County,56233.0
54051,West Virginia,Marshall County,30900.0
54053,West Virginia,Mason County,26700.0
54055,West Virginia,Mercer County,59370.0
54057,West Virginia,Mineral County,27047.0
54059,West Virginia,Mingo County,23808.0
54061,West Virginia,Monongalia County,106196.0
54063,West Virginia,Monroe County,13344.0
54065,West Virginia,Morgan County,17800.0
54067,West Virginia,Nicholas County,24857.0
54069,West Virginia,Ohio County,41875.0
54071,West Virginia,Pendleton County,6968.0
54073,West Virginia,Pleasants County,7457.0
54075,West Virginia,Pocahontas County,8382.0
54077,West Virginia,Preston County,33610.0
54079,West Virginia,Putnam County,56604.0
54081,West Virginia,Raleigh County,74452.0
54083,West Virginia,Randolph County,28763.0
54085,West Virginia,Ritchie County,9747.0
54087,West Virginia,Roane County,13831.0
54089,West Virginia,Summers County,12710.0
54091,West Virginia,Taylor County,16817.0
54093,West Virginia,Tucker County,6943.0
54095,West Virginia,Tyler County,8736.0
54097,West Virginia,Upshur County,24451.0
54099,West Virginia,Wayne County,39952.0
54101,West Virginia,Webster County,8289.0
54103,West Virginia,Wetzel County,15291.0
54105,West Virginia,Wirt County,5764.0
54107,West Virginia,Wood County,84387.0
54109,West Virginia,Wyoming County,20890.0
55001,Wisconsin,Adams County,20208.0
55003,Wisconsin,Ashland County,15524.0
55005,Wisconsin,Barron County,45182.0
55007,Wisconsin,Bayfield County,15088.0
55009,Wisconsin,Brown County,262559.0
55011,Wisconsin,Buffalo County,13087.0
55013,Wisconsin,Burnett County,15363.0
55015,Wisconsin,Calumet County,50005.0
55017,Wisconsin,Chippewa County,64175.0
55019,Wisconsin,Clark County,34668.0
55021,Wisconsin,Columbia County,57331.0
55023,Wisconsin,Crawford County,16155.0
55025,Wisconsin,Dane County,542459.0
55027,Wisconsin,Dodge County,87569.0
55029,Wisconsin,Door County,27621.0
55031,Wisconsin,Douglas County,43497.0
55033,Wisconsin,Dunn County,45029.0
55035,Wisconsin,Eau Claire County,104132.0
55037,Wisconsin,Florence County,4312.0
55039,Wisconsin,Fond du Lac County,102654.0
55041,Wisconsin,Forest County,9003.0
55043,Wisconsin,Grant County,51570.0
55045,Wisconsin,Green County,36790.0
55047,Wisconsin,Green Lake County,18807.0
55049,Wisconsin,Iowa County,23632.0
55051,Wisconsin,Iron County,5679.0
55053,Wisconsin,Jackson County,20556.0
55055,Wisconsin,Jefferson County,84837.0
55057,Wisconsin,Juneau County,26603.0
55059,Wisconsin,Kenosha County,168998.0
55061,Wisconsin,Kewaunee County,20398.0
55063,Wisconsin,La Crosse County,118168.0
55065,Wisconsin,Lafayette County,16682.0
55067,Wisconsin,Langlade County,19167.0
55069,Wisconsin,Lincoln County,27687.0
55071,Wisconsin,Manitowoc County,78977.0
55073,Wisconsin,Marathon County,135485.0
55075,Wisconsin,Marinette County,40312.0
55077,Wisconsin,Marquette County,15380.0
55078,Wisconsin,Menominee County,4566.0
55079,Wisconsin,Milwaukee County,949180.0
55081,Wisconsin,Monroe County,46155.0
55083,Wisconsin,Oconto County,37870.0
55085,Wisconsin,Oneida County,35480.0
55087,Wisconsin,Outagamie County,186829.0
55089,Wisconsin,Ozaukee County,89179.0
55091,Wisconsin,Pepin County,7261.0
55093,Wisconsin,Pierce County,42336.0
55095,Wisconsin,Polk County,43549.0
55097,Wisconsin,Portage County,70822.0
