,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
13,%,%,True,True,Illinois,Illinois,292,2112,756590,756590,13.825757575757574,13.83,13.825757575757574,13.825757575757574,13.83
14,%,%,True,True,Wisconsin,Wisconsin,103,743,185474,185474,13.862718707940779,13.86,13.862718707940779,13.862718707940779,13.86
15,%,%,True,True,California,California,2214,15801,6136428,6136428,14.011771406872983,14.01,14.011771406872983,14.011771406872983,14.01
16,%,%,True,True,Maryland,Maryland,166,1183,421227,421227,14.032121724429416,14.03,14.032121724429416,14.032121724429416,14.03
17,%,%,True,True,Virginia,Virginia,265,1850,614516,614516,14.324324324324325,14.32,14.324324324324325,14.324324324324325,14.32
18,%,%,True,True,Tennessee,Tennessee,65,452,139839,139839,14.380530973451327,14.38,14.380530973451327,14.380530973451327,14.38
19,%,%,True,True,Alabama,Alabama,173,1195,78576,78576,14.476987447698745,14.48,14.476987447698745,14.476987447698745,14.48
20,%,%,True,True,Connecticut,Connecticut,101,695,179054,179054,14.532374100719425,14.53,14.532374100719425,14.532374100719425,14.53
21,%,%,True,True,Pennsylvania,Pennsylvania,205,1410,503783,503783,14.539007092198581,14.54,14.539007092198581,14.539007092198581,14.54
22,%,%,True,True,District of Columbia,District of Columbia,32,220,29628,29628,14.545454545454545,14.55,14.545454545454545,14.545454545454545,14.55
23,%,%,True,True,North Carolina,North Carolina,130,892,353832,353832,14.573991031390134,14.57,14.573991031390134,14.573991031390134,14.57
24,%,%,True,True,Utah,Utah,84,576,119717,119717,14.583333333333334,14.58,14.583333333333334,14.583333333333334,14.58
25,%,%,True,True,Michigan,Michigan,160,1077,341843,341843,14.856081708449395,14.86,14.856081708449395,14.856081708449395,14.86
26,%,%,True,True,Wyoming,Wyoming,28,186,6184,6184,15.053763440860216,15.05,15.053763440860216,15.053763440860216,15.05
27,%,%,True,True,New Hampshire,New Hampshire,25,165,42740,42740,15.151515151515152,15.15,15.151515151515152,15.151515151515152,15.15
28,%,%,True,True,Florida,Florida,361,2358,650132,650132,15.30958439355386,15.31,15.30958439355386,15.30958439355386,15.31
29,%,%,True,True,Kansas,Kansas,67,437,94576,94576,15.331807780320366,15.33,15.331807780320366,15.331807780320366,15.33
30,%,%,True,True,Nevada,Nevada,138,893,292101,292101,15.453527435610305,15.45,15.453527435610305,15.453527435610305,15.45
31,%,%,True,True,Rhode Island,Rhode Island,25,161,39360,39360,15.527950310559005,15.53,15.527950310559005,15.527950310559005,15.53
32,%,%,True,True,South Carolina,South Carolina,62,397,100149,100149,15.617128463476071,15.62,15.617128463476071,15.617128463476071,15.62
33,%,%,True,True,Kentucky,Kentucky,67,429,78406,78406,15.61771561771562,15.62,15.61771561771562,15.61771561771562,15.62
34,%,%,True,True,North Dakota,North Dakota,13,83,13076,13076,15.66265060240964,15.66,15.66265060240964,15.66265060240964,15.66
35,%,%,True,True,Washington,Washington,368,2325,813284,813284,15.827956989247314,15.83,15.827956989247314,15.827956989247314,15.83
36,%,%,True,True,South Dakota,South Dakota,19,120,15358,15358,15.833333333333332,15.83,15.833333333333332,15.833333333333332,15.83
37,%,%,True,True,Arkansas,Arkansas,86,540,64245,64245,15.925925925925927,15.93,15.925925925925927,15.925925925925927,15.93
38,%,%,True,True,New Mexico,New Mexico,31,194,35760,35760,15.979381443298967,15.98,15.979381443298967,15.979381443298967,15.98
39,%,%,True,True,Minnesota,Minnesota,166,1036,305845,305845,16.023166023166024,16.02,16.023166023166024,16.023166023166024,16.02
40,%,%,True,True,West Virginia,West Virginia,37,222,15762,15762,16.666666666666664,16.67,16.666666666666664,16.666666666666664,16.67
41,%,%,True,True,Hawaii,Hawaii,357,2120,651433,651433,16.839622641509433,16.84,16.839622641509433,16.839622641509433,16.84
42,%,%,True,True,Arizona,Arizona,255,1490,270631,270631,17.114093959731544,17.11,17.114093959731544,17.114093959731544,17.11
43,%,%,True,True,Missouri,Missouri,89,515,144420,144420,17.281553398058254,17.28,17.281553398058254,17.281553398058254,17.28
44,%,%,True,True,Montana,Montana,26,147,11461,11461,17.687074829931973,17.69,17.687074829931973,17.687074829931973,17.69
45,%,%,True,True,Iowa,Iowa,71,398,91780,91780,17.839195979899497,17.84,17.839195979899497,17.839195979899497,17.84
46,%,%,True,True,Nebraska,Nebraska,42,229,54128,54128,18.340611353711793,18.34,18.340611353711793,18.340611353711793,18.34
47,%,%,True,True,Colorado,Colorado,215,1166,206559,206559,18.43910806174957,18.44,18.43910806174957,18.43910806174957,18.44
48,%,%,True,True,Idaho,Idaho,56,303,31829,31829,18.48184818481848,18.48,18.48184818481848,18.48184818481848,18.48
49,%,%,True,True,Oklahoma,Oklahoma,72,388,102892,102892,18.556701030927837,18.56,18.556701030927837,18.556701030927837,18.56
50,%,%,True,True,Oregon,Oregon,148,698,221414,221414,21.20343839541547,21.20,21.20343839541547,21.20343839541547,21.20
