,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
28,%,%,True,True,Idaho,Idaho,52,157,20059,20059,33.12101910828025,33.12,33.12101910828025,33.12101910828025,33.12
29,%,%,True,True,Florida,Florida,171,516,55453,55453,33.13953488372093,33.14,33.13953488372093,33.13953488372093,33.14
30,%,%,True,True,Nevada,Nevada,54,161,26502,26502,33.54037267080746,33.54,33.54037267080746,33.54037267080746,33.54
31,%,%,True,True,Texas,Texas,280,820,96976,96976,34.146341463414636,34.15,34.146341463414636,34.146341463414636,34.15
32,%,%,True,True,Pennsylvania,Pennsylvania,105,291,19021,19021,36.08247422680412,36.08,36.08247422680412,36.08247422680412,36.08
33,%,%,True,True,Wisconsin,Wisconsin,116,320,52520,52520,36.25,36.25,36.25,36.25,36.25
34,%,%,True,True,Michigan,Michigan,163,449,57651,57651,36.30289532293987,36.30,36.30289532293987,36.30289532293987,36.30
35,%,%,True,True,Kentucky,Kentucky,65,179,9313,9313,36.312849162011176,36.31,36.312849162011176,36.312849162011176,36.31
36,%,%,True,True,Tennessee,Tennessee,78,214,19841,19841,36.44859813084112,36.45,36.44859813084112,36.44859813084112,36.45
37,%,%,True,True,West Virginia,West Virginia,29,79,3860,3860,36.708860759493675,36.71,36.708860759493675,36.708860759493675,36.71
38,%,%,True,True,Oregon,Oregon,119,322,46873,46873,36.95652173913043,36.96,36.95652173913043,36.95652173913043,36.96
39,%,%,True,True,New Hampshire,New Hampshire,24,64,2960,2960,37.5,37.50,37.5,37.5,37.50
40,%,%,True,True,South Dakota,South Dakota,101,265,73258,73258,38.113207547169814,38.11,38.113207547169814,38.113207547169814,38.11
41,%,%,True,True,Oklahoma,Oklahoma,504,1322,339826,339826,38.12405446293495,38.12,38.12405446293495,38.12405446293495,38.12
42,%,%,True,True,South Carolina,South Carolina,50,130,19363,19363,38.46153846153847,38.46,38.46153846153847,38.46153846153847,38.46
43,%,%,True,True,Kansas,Kansas,84,216,23301,23301,38.88888888888889,38.89,38.88888888888889,38.88888888888889,38.89
44,%,%,True,True,Maine,Maine,48,123,8892,8892,39.02439024390244,39.02,39.02439024390244,39.02439024390244,39.02
45,%,%,True,True,Montana,Montana,93,236,66192,66192,39.40677966101695,39.41,39.40677966101695,39.40677966101695,39.41
46,%,%,True,True,Arkansas,Arkansas,90,224,23903,23903,40.17857142857143,40.18,40.17857142857143,40.17857142857143,40.18
47,%,%,True,True,North Dakota,North Dakota,68,163,40207,40207,41.717791411042946,41.72,41.717791411042946,41.717791411042946,41.72
48,%,%,True,True,Minnesota,Minnesota,181,422,60687,60687,42.89099526066351,42.89,42.89099526066351,42.89099526066351,42.89
49,%,%,True,True,Washington,Washington,242,547,95740,95740,44.24131627056673,44.24,44.24131627056673,44.24131627056673,44.24
50,%,%,True,True,Rhode Island,Rhode Island,22,48,4633,4633,45.83333333333333,45.83,45.83333333333333,45.83333333333333,45.83
