,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
38,True,True,%null%,%null%,Missouri,Missouri,886,947,6168187,%null%,14.36,14.364026252770872,14.364026252770872,14.4,14.364026252770872,14.364026252770872
39,True,True,%null%,%null%,Maine,Maine,198,213,1372247,%null%,14.43,14.428889259732395,14.428889259732395,14.4,14.428889259732395,14.428889259732395
40,True,True,%null%,%null%,Ohio,Ohio,1741,1851,11780017,%null%,14.78,14.779265598682922,14.779265598682922,14.8,14.779265598682922,14.779265598682922
41,True,True,%null%,%null%,North Dakota,North Dakota,115,127,774948,%null%,14.84,14.83970537377992,14.83970537377992,14.8,14.83970537377992,14.83970537377992
42,True,True,%null%,%null%,Utah,Utah,496,535,3337975,%null%,14.86,14.85930841303485,14.85930841303485,14.9,14.85930841303485,14.85930841303485
43,True,True,%null%,%null%,Kentucky,Kentucky,682,720,4509394,%null%,15.12,15.123983399986784,15.123983399986784,15.1,15.123983399986784,15.123983399986784
44,True,True,%null%,%null%,Colorado,Colorado,889,959,5812069,%null%,15.30,15.295757844581681,15.295757844581681,15.3,15.295757844581681,15.295757844581681
45,True,True,%null%,%null%,West Virginia,West Virginia,278,293,1782959,%null%,15.59,15.592057921690852,15.592057921690852,15.6,15.592057921690852,15.592057921690852
46,True,True,%null%,%null%,Oregon,Oregon,664,718,4246155,%null%,15.64,15.637676910051566,15.637676910051566,15.6,15.637676910051566,15.637676910051566
47,True,True,%null%,%null%,Oklahoma,Oklahoma,649,695,3986639,%null%,16.28,16.279377189657755,16.279377189657755,16.3,16.279377189657755,16.279377189657755
48,True,True,%null%,%null%,Indiana,Indiana,1109,1184,6805985,%null%,16.29,16.29448198901408,16.29448198901408,16.3,16.29448198901408,16.29448198901408
49,True,True,%null%,%null%,Arkansas,Arkansas,553,588,3025891,%null%,18.28,18.275608738054345,18.275608738054345,18.3,18.275608738054345,18.275608738054345
50,True,True,%null%,%null%,Alaska,Alaska,186,207,732673,%null%,25.39,25.386495749126826,25.386495749126826,25.4,25.386495749126826,25.386495749126826
