,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
12,True,True,%null%,%null%,New York,New York,424,478,2857575,%null%,14.84,14.837755789436848,14.837755789436848,14.8,14.837755789436848,14.837755789436848
13,True,True,%null%,%null%,Tennessee,Tennessee,172,184,1158262,%null%,14.85,14.849835356767294,14.849835356767294,14.8,14.849835356767294,14.849835356767294
14,True,True,%null%,%null%,Virginia,Virginia,251,272,1657724,%null%,15.14,15.141241847255635,15.141241847255635,15.1,15.141241847255635,15.141241847255635
15,True,True,%null%,%null%,Texas,Texas,550,607,3630643,%null%,15.15,15.148831763409403,15.148831763409403,15.1,15.148831763409403,15.148831763409403
16,True,True,%null%,%null%,Michigan,Michigan,216,244,1383769,%null%,15.61,15.609541766002852,15.609541766002852,15.6,15.609541766002852,15.609541766002852
17,True,True,%null%,%null%,Minnesota,Minnesota,64,68,409602,%null%,15.62,15.624923706427214,15.624923706427214,15.6,15.624923706427214,15.624923706427214
18,True,True,%null%,%null%,Pennsylvania,Pennsylvania,226,243,1416684,%null%,15.95,15.952745989931419,15.952745989931419,16.0,15.952745989931419,15.952745989931419
19,True,True,%null%,%null%,Massachusetts,Massachusetts,84,98,522609,%null%,16.07,16.073201954042123,16.073201954042123,16.1,16.073201954042123,16.073201954042123
20,True,True,%null%,%null%,Nevada,Nevada,49,50,301273,%null%,16.26,16.264318408884964,16.264318408884964,16.3,16.264318408884964,16.264318408884964
21,True,True,%null%,%null%,Missouri,Missouri,116,127,711459,%null%,16.30,16.304523521383523,16.304523521383523,16.3,16.304523521383523,16.304523521383523
22,True,True,%null%,%null%,Delaware,Delaware,37,40,223935,%null%,16.52,16.522651662312725,16.522651662312725,16.5,16.522651662312725,16.522651662312725
23,True,True,%null%,%null%,West Virginia,West Virginia,11,12,64063,%null%,17.17,17.170597692896056,17.170597692896056,17.2,17.170597692896056,17.170597692896056
24,True,True,%null%,%null%,Indiana,Indiana,116,124,667291,%null%,17.38,17.383720146083196,17.383720146083196,17.4,17.383720146083196,17.383720146083196
25,True,True,%null%,%null%,Rhode Island,Rhode Island,12,12,68125,%null%,17.61,17.614678899082566,17.614678899082566,17.6,17.614678899082566,17.614678899082566
26,True,True,%null%,%null%,Ohio,Ohio,268,287,1510741,%null%,17.74,17.739639024822917,17.739639024822917,17.7,17.739639024822917,17.739639024822917
27,True,True,%null%,%null%,Kentucky,Kentucky,67,69,377275,%null%,17.76,17.758929163077333,17.758929163077333,17.8,17.758929163077333,17.758929163077333
28,True,True,%null%,%null%,California,California,401,439,2200126,%null%,18.23,18.226228861437935,18.226228861437935,18.2,18.226228861437935,18.226228861437935
29,True,True,%null%,%null%,Arkansas,Arkansas,88,95,466227,%null%,18.87,18.874925733601874,18.874925733601874,18.9,18.874925733601874,18.874925733601874
30,True,True,%null%,%null%,Wisconsin,Wisconsin,73,79,378263,%null%,19.30,19.298741880649178,19.298741880649178,19.3,19.298741880649178,19.298741880649178
31,True,True,%null%,%null%,Connecticut,Connecticut,74,88,382977,%null%,19.32,19.322309172613497,19.322309172613497,19.3,19.322309172613497,19.322309172613497
32,True,True,%null%,%null%,Nebraska,Nebraska,19,21,97729,%null%,19.44,19.441516847609204,19.441516847609204,19.4,19.441516847609204,19.441516847609204
33,True,True,%null%,%null%,Washington,Washington,64,67,316727,%null%,20.21,20.20667641217831,20.20667641217831,20.2,20.20667641217831,20.20667641217831
34,True,True,%null%,%null%,Oklahoma,Oklahoma,63,66,296154,%null%,21.27,21.2727162219656,21.2727162219656,21.3,21.2727162219656,21.2727162219656
35,True,True,%null%,%null%,Colorado,Colorado,52,60,237929,%null%,21.86,21.855259342072635,21.855259342072635,21.9,21.855259342072635,21.855259342072635
36,True,True,%null%,%null%,Kansas,Kansas,38,41,168790,%null%,22.51,22.513182060548612,22.513182060548612,22.5,22.513182060548612,22.513182060548612
37,True,True,%null%,%null%,Oregon,Oregon,21,24,84565,%null%,24.83,24.832968722284633,24.832968722284633,24.8,24.832968722284633,24.832968722284633
38,True,True,%null%,%null%,Hawaii,Hawaii,7,8,27691,%null%,25.28,25.278971506987833,25.278971506987833,25.3,25.278971506987833,25.278971506987833
39,True,True,%null%,%null%,Arizona,Arizona,95,101,339424,%null%,27.99,27.988592438955408,27.988592438955408,28.0,27.988592438955408,27.988592438955408
40,True,True,%null%,%null%,New Mexico,New Mexico,12,15,41152,%null%,29.16,29.160186625194402,29.160186625194402,29.2,29.160186625194402,29.160186625194402
41,True,True,%null%,%null%,South Dakota,South Dakota,7,7,20987,%null%,33.35,33.35398103587935,33.35398103587935,33.4,33.35398103587935,33.35398103587935
42,True,True,%null%,%null%,Maine,Maine,8,9,23559,%null%,33.96,33.957298696888664,33.957298696888664,34.0,33.957298696888664,33.957298696888664
43,True,True,%null%,%null%,Utah,Utah,14,16,39687,%null%,35.28,35.27603497366896,35.27603497366896,35.3,35.27603497366896,35.27603497366896
44,True,True,%null%,%null%,Idaho,Idaho,8,8,14597,%null%,54.81,54.805782010002055,54.805782010002055,54.8,54.805782010002055,54.805782010002055
45,True,True,%null%,%null%,Vermont,Vermont,5,7,8685,%null%,57.57,57.57052389176742,57.57052389176742,57.6,57.57052389176742,57.57052389176742
46,True,True,%null%,%null%,Alaska,Alaska,15,15,23681,%null%,63.34,63.34191968244584,63.34191968244584,63.3,63.34191968244584,63.34191968244584
