,Race Chart-value,Race Chart-alias,Percentage Suffix Label % Race-value,Percentage Suffix Label % Race-alias,State-value,State-alias,SUM(Positive PTSD)-alias,SUM(Total PTSD Responses)-alias,SUM(Total Population)-alias,ATTR(Percentage Suffix Label % Race)-alias,AGG(# per 100K)-alias,AGG(Show # or Percent Race)-value,AGG(Show # or Percent Race)-alias,AGG(Formatted Show # or Percent Positive Race)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias
35,True,True,%null%,%null%,South Carolina,South Carolina,68,71,98263,%null%,69.20,69.20203942480893,69.20203942480893,69.2,69.20203942480893,69.20203942480893
36,True,True,%null%,%null%,Kansas,Kansas,57,59,81605,%null%,69.85,69.84866123399301,69.84866123399301,69.8,69.84866123399301,69.84866123399301
37,True,True,%null%,%null%,Ohio,Ohio,192,209,274463,%null%,69.95,69.95478443360307,69.95478443360307,70.0,69.95478443360307,69.95478443360307
38,True,True,%null%,%null%,Tennessee,Tennessee,94,98,134263,%null%,70.01,70.01184242866613,70.01184242866613,70.0,70.01184242866613,70.01184242866613
39,True,True,%null%,%null%,Illinois,Illinois,158,169,224432,%null%,70.40,70.39994296713482,70.39994296713482,70.4,70.39994296713482,70.39994296713482
40,True,True,%null%,%null%,Idaho,Idaho,31,31,41056,%null%,75.51,75.5066250974279,75.5066250974279,75.5,75.5066250974279,75.5066250974279
41,True,True,%null%,%null%,District of Columbia,District of Columbia,13,15,16480,%null%,78.88,78.88349514563106,78.88349514563106,78.9,78.88349514563106,78.88349514563106
42,True,True,%null%,%null%,Arizona,Arizona,129,138,163394,%null%,78.95,78.95026745168121,78.95026745168121,79.0,78.95026745168121,78.95026745168121
43,True,True,%null%,%null%,New Hampshire,New Hampshire,18,19,22716,%null%,79.24,79.2393026941363,79.2393026941363,79.2,79.2393026941363,79.2393026941363
44,True,True,%null%,%null%,Connecticut,Connecticut,54,56,68017,%null%,79.39,79.39191672670069,79.39191672670069,79.4,79.39191672670069,79.39191672670069
45,True,True,%null%,%null%,Colorado,Colorado,123,132,144152,%null%,85.33,85.32659970031634,85.32659970031634,85.3,85.32659970031634,85.32659970031634
46,True,True,%null%,%null%,Maine,Maine,21,21,24338,%null%,86.28,86.28482208891445,86.28482208891445,86.3,86.28482208891445,86.28482208891445
47,True,True,%null%,%null%,Wyoming,Wyoming,10,11,11050,%null%,90.50,90.49773755656109,90.49773755656109,90.5,90.49773755656109,90.49773755656109
48,True,True,%null%,%null%,Texas,Texas,436,460,473467,%null%,92.09,92.0866712991613,92.0866712991613,92.1,92.0866712991613,92.0866712991613
49,True,True,%null%,%null%,Arkansas,Arkansas,60,63,63545,%null%,94.42,94.42127626091747,94.42127626091747,94.4,94.42127626091747,94.42127626091747
50,True,True,%null%,%null%,New Mexico,New Mexico,37,39,33832,%null%,109.36,109.36391581934265,109.36391581934265,109.4,109.36391581934265,109.36391581934265
