,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Count of Trauma Survivor)-alias,SUM(Total Count of Reported Special Populations)-alias,SUM(Total Population)-alias,ATTR(Total Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
19,%null%,%null%,True,True,Nebraska,Nebraska,53,158,16418,16418,322.81642100133996,323,322.81642100133996,322.81642100133996,322.8
20,%null%,%null%,True,True,Rhode Island,Rhode Island,15,38,4633,4633,323.76429958989854,324,323.76429958989854,323.76429958989854,323.8
21,%null%,%null%,True,True,Idaho,Idaho,65,239,20059,20059,324.04406999351914,324,324.04406999351914,324.04406999351914,324.0
22,%null%,%null%,True,True,Florida,Florida,185,593,55453,55453,333.61585486808644,334,333.61585486808644,333.61585486808644,333.6
23,%null%,%null%,True,True,Texas,Texas,325,1038,96976,96976,335.1344662596931,335,335.1344662596931,335.1344662596931,335.1
24,%null%,%null%,True,True,Wisconsin,Wisconsin,178,495,52520,52520,338.9185072353389,339,338.9185072353389,338.9185072353389,338.9
25,%null%,%null%,True,True,Georgia,Georgia,92,299,24975,24975,368.36836836836835,368,368.36836836836835,368.36836836836835,368.4
26,%null%,%null%,True,True,Minnesota,Minnesota,237,514,60687,60687,390.5284492560186,391,390.5284492560186,390.5284492560186,390.5
27,%null%,%null%,True,True,Maryland,Maryland,59,183,14865,14865,396.90548267743026,397,396.90548267743026,396.90548267743026,396.9
28,%null%,%null%,True,True,Michigan,Michigan,235,679,57651,57651,407.62519297150095,408,407.62519297150095,407.62519297150095,407.6
29,%null%,%null%,True,True,Alabama,Alabama,116,374,28165,28165,411.8586898633056,412,411.8586898633056,411.8586898633056,411.9
30,%null%,%null%,True,True,Oregon,Oregon,197,460,46873,46873,420.2845988095492,420,420.2845988095492,420.2845988095492,420.3
31,%null%,%null%,True,True,Arkansas,Arkansas,102,293,23903,23903,426.72467891059705,427,426.72467891059705,426.72467891059705,426.7
32,%null%,%null%,True,True,Kansas,Kansas,100,324,23301,23301,429.16613020900394,429,429.16613020900394,429.16613020900394,429.2
33,%null%,%null%,True,True,Connecticut,Connecticut,35,134,8111,8111,431.51276044877324,432,431.51276044877324,431.51276044877324,431.5
34,%null%,%null%,True,True,Tennessee,Tennessee,91,278,19841,19841,458.64623758883124,459,458.64623758883124,458.64623758883124,458.6
35,%null%,%null%,True,True,Massachusetts,Massachusetts,59,197,12835,12835,459.68056096610826,460,459.68056096610826,459.68056096610826,459.7
36,%null%,%null%,True,True,District of Columbia,District of Columbia,7,23,1383,1383,506.14605929139555,506,506.14605929139555,506.14605929139555,506.1
37,%null%,%null%,True,True,Colorado,Colorado,195,507,37197,37197,524.2358254697959,524,524.2358254697959,524.2358254697959,524.2
38,%null%,%null%,True,True,Hawaii,Hawaii,18,59,3099,3099,580.8325266214908,581,580.8325266214908,580.8325266214908,580.8
39,%null%,%null%,True,True,Illinois,Illinois,118,376,19819,19819,595.3882637872748,595,595.3882637872748,595.3882637872748,595.4
40,%null%,%null%,True,True,Missouri,Missouri,163,431,27135,27135,600.7002026902525,601,600.7002026902525,600.7002026902525,600.7
41,%null%,%null%,True,True,Delaware,Delaware,19,72,3033,3033,626.4424662050775,626,626.4424662050775,626.4424662050775,626.4
42,%null%,%null%,True,True,New Hampshire,New Hampshire,20,65,2960,2960,675.6756756756757,676,675.6756756756757,675.6756756756757,675.7
43,%null%,%null%,True,True,Pennsylvania,Pennsylvania,130,446,19021,19021,683.4551285421376,683,683.4551285421376,683.4551285421376,683.5
44,%null%,%null%,True,True,Maine,Maine,61,152,8892,8892,686.0098965362123,686,686.0098965362123,686.0098965362123,686.0
45,%null%,%null%,True,True,Ohio,Ohio,186,580,22944,22944,810.6694560669456,811,810.6694560669456,810.6694560669456,810.7
46,%null%,%null%,True,True,Kentucky,Kentucky,84,259,9313,9313,901.9649951680448,902,901.9649951680448,901.9649951680448,902.0
47,%null%,%null%,True,True,Iowa,Iowa,92,264,9836,9836,935.3395689304594,935,935.3395689304594,935.3395689304594,935.3
48,%null%,%null%,True,True,West Virginia,West Virginia,40,120,3860,3860,1036.2694300518135,"1,036",1036.2694300518135,1036.2694300518135,"1,036.3"
49,%null%,%null%,True,True,Indiana,Indiana,173,527,15815,15815,1093.8981979133735,"1,094",1093.8981979133735,1093.8981979133735,"1,093.9"
50,%null%,%null%,True,True,Vermont,Vermont,25,48,2082,2082,1200.7684918347743,"1,201",1200.7684918347743,1200.7684918347743,"1,200.8"
